"","descendant_concept_id","concept_name","domain_id","vocabulary_id","concept_class_id","standard_concept","concept_code","source"
"220",4045743,"Massive supratentorial cerebral hemorrhage","Condition","SNOMED","Disorder","S","230709005","codelist"
"221",4045744,"Lobar cerebral hemorrhage","Condition","SNOMED","Disorder","S","230710000","codelist"
"222",4045745,"Thalamic hemorrhage","Condition","SNOMED","Disorder","S","230711001","codelist"
"223",4045746,"Lacunar hemorrhage","Condition","SNOMED","Disorder","S","230712008","codelist"
"224",4046089,"Vascular dementia of acute onset","Condition","SNOMED","Disorder","S","230285003","codelist"
"225",4046090,"Mixed cortical and subcortical vascular dementia","Condition","SNOMED","Disorder","S","230287006","codelist"
"226",4046237,"Infarction of optic radiation","Condition","SNOMED","Disorder","S","230523009","codelist"
"227",4046358,"Total anterior cerebral circulation infarction","Condition","SNOMED","Disorder","S","230694003","codelist"
"228",4046359,"Partial anterior cerebral circulation infarction","Condition","SNOMED","Disorder","S","230695002","codelist"
"229",4046360,"Lacunar infarction","Condition","SNOMED","Disorder","S","230698000","codelist"
"230",4046361,"Pure sensorimotor lacunar infarction","Condition","SNOMED","Disorder","S","230701008","codelist"
"231",4046362,"Hemorrhagic cerebral infarction","Condition","SNOMED","Disorder","S","230706003","codelist"
"232",4048784,"Anterior cerebral circulation hemorrhagic infarction","Condition","SNOMED","Disorder","S","230707007","codelist"
"233",4049659,"Subcortical hemorrhage","Condition","SNOMED","Disorder","S","20908003","codelist"
"234",4077086,"Occipital cerebral infarction","Condition","SNOMED","Disorder","S","276219001","codelist"
"235",4078315,"Top of basilar syndrome","Condition","SNOMED","Disorder","S","276222004","codelist"
"236",4080892,"Intracerebellar and posterior fossa hemorrhage","Condition","SNOMED","Disorder","S","276722003","codelist"
"237",4108356,"Cerebral infarction due to embolism of cerebral arteries","Condition","SNOMED","Disorder","S","195190007","codelist"
"238",381036,"Multiple AND bilateral precerebral artery stenosis","Condition","SNOMED","Disorder","S","73192008","codelist"
"239",4110185,"Intracerebral hemorrhage, intraventricular","Condition","SNOMED","Disorder","S","195168007","codelist"
"240",4110186,"Intracerebral hemorrhage, multiple localized","Condition","SNOMED","Disorder","S","195169004","codelist"
"241",4110189,"Cerebral infarct due to thrombosis of precerebral arteries","Condition","SNOMED","Disorder","S","195185009","codelist"
"242",4110190,"Cerebral infarction due to embolism of precerebral arteries","Condition","SNOMED","Disorder","S","195186005","codelist"
"243",4110192,"Cerebral infarction due to thrombosis of cerebral arteries","Condition","SNOMED","Disorder","S","195189003","codelist"
"244",4111714,"Cerebral infarction due to cerebral venous thrombosis, non-pyogenic","Condition","SNOMED","Disorder","S","195230003","codelist"
"245",4112018,"Basal ganglia hemorrhage","Condition","SNOMED","Disorder","S","195165005","codelist"
"246",4112019,"External capsule hemorrhage","Condition","SNOMED","Disorder","S","195167002","codelist"
"247",4112021,"Intermittent cerebral ischemia","Condition","SNOMED","Disorder","S","195206000","codelist"
"248",4116315,"Infarction of optic chiasm","Condition","SNOMED","Disorder","S","302902003","codelist"
"249",4119140,"Infarction of visual cortex","Condition","SNOMED","Disorder","S","302904002","codelist"
"250",4131383,"Infarction of basal ganglia","Condition","SNOMED","Disorder","S","413102000","codelist"
"251",4138327,"Acute lacunar infarction","Condition","SNOMED","Disorder","S","426107000","codelist"
"252",4141405,"Left sided cerebral infarction","Condition","SNOMED","Disorder","S","307766002","codelist"
"253",4141661,"Infarction of medulla oblongata","Condition","SNOMED","Disorder","S","426983002","codelist"
"254",4145897,"Multiple lacunar infarcts","Condition","SNOMED","Disorder","S","307363008","codelist"
"255",4146185,"Right sided cerebral infarction","Condition","SNOMED","Disorder","S","307767006","codelist"
"256",4176892,"Cortical hemorrhage","Condition","SNOMED","Disorder","S","49422009","codelist"
"257",4178726,"Internal capsule hemorrhage","Condition","SNOMED","Disorder","S","52201006","codelist"
