"","descendant_concept_id","concept_name","domain_id","vocabulary_id","concept_class_id","standard_concept","concept_code","source"
"28",40481133,"Arteriosclerosis of internal mammary artery coronary artery bypass graft","Condition","SNOMED","Disorder","S","444856008","codelist"
"29",40481919,"Coronary atherosclerosis","Condition","SNOMED","Disorder","S","443502000","codelist"
"30",40482638,"Arteriosclerosis of autologous vein coronary artery bypass graft","Condition","SNOMED","Disorder","S","442224005","codelist"
"31",40482655,"Arteriosclerosis of nonautologous coronary artery bypass graft","Condition","SNOMED","Disorder","S","442240008","codelist"
"32",40483189,"Arteriosclerosis of arterial coronary artery bypass graft","Condition","SNOMED","Disorder","S","442421004","codelist"
"33",43021857,"Arteriosclerosis of autologous arterial coronary artery bypass graft","Condition","SNOMED","Disorder","S","285141000119106","codelist"
"34",43021858,"Arteriosclerosis of autologous coronary artery bypass graft","Condition","SNOMED","Disorder","S","285151000119108","codelist"
"35",44806109,"Coronary microvascular disease","Condition","SNOMED","Disorder","S","810681000000101","codelist"
"36",4231426,"Angina, class IV","Condition","SNOMED","Disorder","S","89323001","codelist"
"37",4243372,"Acute myocardial infarction of apical-lateral wall","Condition","SNOMED","Disorder","S","59063002","codelist"
"38",4252385,"Coronary artery bypass graft occlusion","Condition","SNOMED","Disorder","S","408546009","codelist"
"39",4262446,"Nocturnal angina","Condition","SNOMED","Disorder","S","35928006","codelist"
"40",4263712,"Subendocardial ischemia","Condition","SNOMED","Disorder","S","46109009","codelist"
"41",4264145,"Angina, class I","Condition","SNOMED","Disorder","S","61490001","codelist"
"42",4267568,"Acute anteroseptal myocardial infarction","Condition","SNOMED","Disorder","S","62695002","codelist"
"43",4270024,"Acute non-ST segment elevation myocardial infarction","Condition","SNOMED","Disorder","S","401314000","codelist"
"44",4275436,"Acute myocardial infarction of high lateral wall","Condition","SNOMED","Disorder","S","64627002","codelist"
"45",4296653,"Acute ST segment elevation myocardial infarction","Condition","SNOMED","Disorder","S","401303003","codelist"
"46",4303359,"Acute myocardial infarction of septum","Condition","SNOMED","Disorder","S","79009004","codelist"
"47",4310270,"Angina, class III","Condition","SNOMED","Disorder","S","85284003","codelist"
"48",4322145,"Pericarditis secondary to acute myocardial infarction","Condition","SNOMED","Disorder","S","71023004","codelist"
"49",4323202,"Mixed myocardial ischemia and infarction","Condition","SNOMED","Disorder","S","428196007","codelist"
"50",4324413,"Acute myocardial infarction of posterobasal wall","Condition","SNOMED","Disorder","S","70998009","codelist"
"51",4324893,"Typical angina","Condition","SNOMED","Disorder","S","429559004","codelist"
"52",4329847,"Myocardial infarction","Condition","SNOMED","Disorder","S","22298006","codelist"
"53",35610087,"Postoperative nontransmural myocardial infarction","Condition","SNOMED","Disorder","S","1089431000000107","codelist"
"54",35610089,"Postoperative transmural myocardial infarction","Condition","SNOMED","Disorder","S","1089441000000103","codelist"
"55",35610091,"Acute nontransmural myocardial infarction","Condition","SNOMED","Disorder","S","1089451000000100","codelist"
"56",35610093,"Acute transmural myocardial infarction","Condition","SNOMED","Disorder","S","1089471000000109","codelist"
"57",35611570,"Acute ST segment elevation myocardial infarction of inferolateral wall","Condition","SNOMED","Disorder","S","12238111000119106","codelist"
"58",438447,"Acute myocardial infarction of inferolateral wall","Condition","SNOMED","Disorder","S","65547006","codelist"
"59",36712779,"Chronic total occlusion of coronary artery","Condition","SNOMED","Disorder","S","117051000119103","codelist"
"60",37016755,"Resting ischemia","Condition","SNOMED","Disorder","S","712866001","codelist"
"61",37017177,"Subacute ischemic heart disease","Condition","SNOMED","Disorder","S","713405002","codelist"
"62",37108686,"Myocardial ischemia during surgery","Condition","SNOMED","Disorder","S","10971000087107","codelist"
"63",37109910,"Ventricular aneurysm due to and following acute myocardial infarction","Condition","SNOMED","Disorder","S","723858002","codelist"
"64",37109911,"Pulmonary embolism due to and following acute myocardial infarction","Condition","SNOMED","Disorder","S","723859005","codelist"
"65",37109912,"Arrhythmia due to and following acute myocardial infarction","Condition","SNOMED","Disorder","S","723860000","codelist"
"66",37309626,"Myocardial infarction due to demand ischemia","Condition","SNOMED","Disorder","S","16837681000119104","codelist"
"67",37311078,"Delayed postmyocardial infarction pericarditis","Condition","SNOMED","Disorder","S","827164008","codelist"
"68",37311079,"Early postmyocardial infarction pericarditis","Condition","SNOMED","Disorder","S","827163002","codelist"
"69",42537536,"Mural thrombus of right ventricle following acute myocardial infarction","Condition","SNOMED","Disorder","S","736978009","codelist"
"70",604296,"Stenosis of right coronary artery","Condition","SNOMED","Disorder","S","876856005","codelist"
"71",604425,"Acute myocardial infarction due to occlusion of circumflex branch of left coronary artery","Condition","SNOMED","Disorder","S","896689003","codelist"
"72",604426,"Occlusion of circumflex branch of left coronary artery","Condition","SNOMED","Disorder","S","896690007","codelist"
"73",604427,"Acute ST segment elevation myocardial infarction due to occlusion of circumflex branch of left coronary artery","Condition","SNOMED","Disorder","S","896691006","codelist"
"74",604429,"Acute ST segment elevation myocardial infarction of apex of heart","Condition","SNOMED","Disorder","S","896696001","codelist"
"75",604430,"Acute ST segment elevation myocardial infarction of right ventricle","Condition","SNOMED","Disorder","S","896697005","codelist"
"76",608952,"Unstable angina due to arteriosclerosis of coronary artery bypass graft of transplanted heart","Condition","SNOMED","Disorder","S","15960341000119104","codelist"
"77",609068,"Supraventricular tachycardia following acute myocardial infarction","Condition","SNOMED","Disorder","S","16415081000119104","codelist"
"78",618823,"Stenosis of left coronary artery main stem","Condition","SNOMED","Disorder","S","876857001","codelist"
"79",618824,"Stenosis of circumflex branch of left coronary artery","Condition","SNOMED","Disorder","S","876858006","codelist"
"80",618825,"Stenosis of anterior descending branch of left coronary artery","Condition","SNOMED","Disorder","S","876859003","codelist"
"81",618951,"Myocardial infarction with non-obstructive coronary artery","Condition","SNOMED","Disorder","S","879955009","codelist"
"82",37155849,"Old inferolateral myocardial infarction","Condition","SNOMED","Disorder","S","35421000087100","codelist"
"83",37160779,"Postmyocardial infarction pericardial effusion","Condition","SNOMED","Disorder","S","1163420005","codelist"
"84",37160791,"Postoperative acute myocardial infarction","Condition","SNOMED","Disorder","S","1163440003","codelist"
"85",37163019,"Acute inferior non-ST segment elevation myocardial infarction of right ventricle","Condition","SNOMED","Disorder","S","1204151009","codelist"
"86",37163020,"Acute inferior non-ST segment elevation myocardial infarction","Condition","SNOMED","Disorder","S","1204152002","codelist"
"87",37163022,"Acute anterior non-ST segment elevation myocardial infarction with right ventricular involvement","Condition","SNOMED","Disorder","S","1204154001","codelist"
"88",37163023,"Acute anterior non-ST segment elevation myocardial infarction","Condition","SNOMED","Disorder","S","1204155000","codelist"
"89",37163084,"Acute non-ST segment elevation myocardial infarction of right ventricle","Condition","SNOMED","Disorder","S","1204222000","codelist"
"90",37163285,"Ventricular thrombus following acute myocardial infarction","Condition","SNOMED","Disorder","S","1208867006","codelist"
"91",37163289,"Subsequent anterior non-ST segment elevation myocardial infarction","Condition","SNOMED","Disorder","S","1208872002","codelist"
"92",37163290,"Subsequent inferior non-ST segment elevation myocardial infarction","Condition","SNOMED","Disorder","S","1208873007","codelist"
"93",37163885,"Hypercyanotic spell due to congenital heart disease","Condition","SNOMED","Clinical Finding","S","1222625002","codelist"
"94",37165359,"Stenosis of proximal portion of right coronary artery","Condition","SNOMED","Disorder","S","1254657004","codelist"
"95",37165360,"Stenosis of mid portion of right coronary artery","Condition","SNOMED","Disorder","S","1254658009","codelist"
"96",37165361,"Stenosis of distal portion of right coronary artery","Condition","SNOMED","Disorder","S","1254659001","codelist"
"97",37165362,"Stenosis of marginal branch of right coronary artery","Condition","SNOMED","Disorder","S","1254660006","codelist"
"98",37165363,"Stenosis of posterior lateral branch of right coronary artery","Condition","SNOMED","Disorder","S","1254661005","codelist"
"99",37165364,"Stenosis of posterior descending branch of right coronary artery","Condition","SNOMED","Disorder","S","1254662003","codelist"
"100",37165365,"Stenosis of distal portion of anterior descending branch of left coronary artery","Condition","SNOMED","Disorder","S","1254663008","codelist"
"101",37165368,"Stenosis of ostium of right coronary artery","Condition","SNOMED","Disorder","S","1254666000","codelist"
"102",37165619,"Stenosis of proximal portion of circumflex branch of left coronary artery","Condition","SNOMED","Disorder","S","1255256006","codelist"
"103",37165620,"Stenosis of mid portion of circumflex branch of left coronary artery","Condition","SNOMED","Disorder","S","1255257002","codelist"
"104",37165621,"Stenosis of distal portion of circumflex branch of left coronary artery","Condition","SNOMED","Disorder","S","1255258007","codelist"
"105",37165625,"Stenosis of proximal portion of anterior descending branch of left coronary artery","Condition","SNOMED","Disorder","S","1255265004","codelist"
"106",37165626,"Stenosis of mid portion of anterior descending branch of left coronary artery","Condition","SNOMED","Disorder","S","1255266003","codelist"
"107",37165735,"Stenosis of ostium of left main coronary artery","Condition","SNOMED","Disorder","S","1255569006","codelist"
"108",37165743,"Stenosis of distal segment of left coronary artery main stem","Condition","SNOMED","Disorder","S","1255621004","codelist"
"109",37165744,"Stenosis of mid segment of left coronary artery main stem","Condition","SNOMED","Disorder","S","1255622006","codelist"
"110",37165745,"Stenosis of ostium of anterior descending branch of left coronary artery","Condition","SNOMED","Disorder","S","1255623001","codelist"
"111",37165746,"Stenosis of ostium of circumflex branch of left coronary artery","Condition","SNOMED","Disorder","S","1255624007","codelist"
"112",37169262,"Acute ST segment elevation myocardial infarction of atrium","Condition","SNOMED","Disorder","S","15713001000119100","codelist"
"113",37171403,"Lateral myocardial ischemia","Condition","SNOMED","Disorder","S","35491000087102","codelist"
"114",37171463,"Old infarct of myocardium of apex of heart","Condition","SNOMED","Disorder","S","35401000087106","codelist"
"115",37171466,"Old infarct of myocardium of anterolateral region","Condition","SNOMED","Disorder","S","35411000087108","codelist"
"116",37171470,"Old infarct of high lateral wall of myocardium","Condition","SNOMED","Disorder","S","35431000087103","codelist"
"117",37171473,"Old infarct of myocardium of posterolateral region","Condition","SNOMED","Disorder","S","35441000087109","codelist"
"118",37171475,"Old infarct of myocardium of ventricular septum","Condition","SNOMED","Disorder","S","35451000087107","codelist"
"119",37171476,"Anterior myocardial ischemia","Condition","SNOMED","Disorder","S","35461000087105","codelist"
"120",37171479,"Anteroapical myocardial ischemia","Condition","SNOMED","Disorder","S","35471000087101","codelist"
"121",37171480,"Myocardial ischemia of ventricular septum","Condition","SNOMED","Disorder","S","35481000087104","codelist"
"122",37171482,"Anterolateral myocardial ischemia","Condition","SNOMED","Disorder","S","35501000087105","codelist"
"123",37171484,"Anteroseptal myocardial ischemia","Condition","SNOMED","Disorder","S","35511000087107","codelist"
"124",37171485,"Apical myocardial ischemia","Condition","SNOMED","Disorder","S","35521000087104","codelist"
"125",37171486,"Inferior myocardial ischemia","Condition","SNOMED","Disorder","S","35541000087108","codelist"
"126",37171487,"Inferolateral myocardial ischemia","Condition","SNOMED","Disorder","S","35551000087106","codelist"
"127",37171488,"Inferolateral myocardial ischemia with posterior extension","Condition","SNOMED","Disorder","S","35561000087109","codelist"
"128",37171489,"Posterolateral myocardial ischemia","Condition","SNOMED","Disorder","S","35571000087100","codelist"
"129",37171490,"Posterior myocardial ischemia","Condition","SNOMED","Disorder","S","35581000087103","codelist"
"130",37172148,"Occlusion of distal left circumflex coronary artery","Condition","SNOMED","Disorder","S","44761000087104","codelist"
"131",37172150,"Occlusion of mid left circumflex coronary artery","Condition","SNOMED","Disorder","S","44771000087108","codelist"
"132",37172152,"Occlusion of obtuse marginal branch of left circumflex coronary artery","Condition","SNOMED","Disorder","S","44781000087105","codelist"
"133",37172153,"Occlusion of posterior lateral branch of left circumflex coronary artery","Condition","SNOMED","Disorder","S","44791000087107","codelist"
"134",37172155,"Occlusion of proximal left circumflex coronary artery","Condition","SNOMED","Disorder","S","44801000087106","codelist"
"135",37172157,"Acute ST segment elevation myocardial infarction due to distal left circumflex coronary artery occlusion","Condition","SNOMED","Disorder","S","44811000087108","codelist"
"136",37172159,"Acute ST segment elevation myocardial infarction due to mid left circumflex coronary artery occlusion","Condition","SNOMED","Disorder","S","44821000087100","codelist"
"137",37172160,"Acute ST segment elevation myocardial infarction due to obtuse marginal branch of left circumflex coronary artery occlusion","Condition","SNOMED","Disorder","S","44831000087103","codelist"
"138",37172162,"Acute ST segment elevation myocardial infarction due to posterolateral branch of left circumflex coronary artery occlusion","Condition","SNOMED","Disorder","S","44841000087109","codelist"
"139",37172163,"Acute ST segment elevation myocardial infarction due to proximal left circumflex coronary artery occlusion","Condition","SNOMED","Disorder","S","44851000087107","codelist"
"140",43020458,"Mechanical breakdown of coronary artery bypass graft","Condition","SNOMED","Disorder","S","285951000119105","codelist"
"141",43020460,"Acute ST segment elevation myocardial infarction involving left anterior descending coronary artery","Condition","SNOMED","Disorder","S","285981000119103","codelist"
"142",46270162,"Acute ST segment elevation myocardial infarction due to left coronary artery occlusion","Condition","SNOMED","Disorder","S","15713081000119108","codelist"
"143",43020660,"Ischemic dilated cardiomyopathy due to coronary artery disease","Condition","SNOMED","Disorder","S","472100003","codelist"
"144",43531588,"Angina associated with type 2 diabetes mellitus","Condition","SNOMED","Disorder","S","791000119109","codelist"
"145",44782712,"Acute myocardial infarction due to right coronary artery occlusion","Condition","SNOMED","Disorder","S","23311000119105","codelist"
"146",44782769,"Acute myocardial infarction due to left coronary artery occlusion","Condition","SNOMED","Disorder","S","17531000119105","codelist"
"147",44783791,"Coronary microvascular dysfunction","Condition","SNOMED","Disorder","S","697976003","codelist"
"148",44784298,"Coronary angioplasty planned","Observation","SNOMED","Context-dependent","S","698377004","codelist"
"149",44784299,"Coronary artery bypass graft operation planned","Observation","SNOMED","Context-dependent","S","698378009","codelist"
"150",44784623,"Acute coronary artery occlusion not resulting in myocardial infarction","Condition","SNOMED","Disorder","S","78741000119103","codelist"
"151",45766075,"Acute anterior ST segment elevation myocardial infarction","Condition","SNOMED","Disorder","S","703164000","codelist"
"152",45766076,"Acute ST segment elevation myocardial infarction of anterior wall involving right ventricle","Condition","SNOMED","Disorder","S","703165004","codelist"
"153",45766113,"Subsequent ST segment elevation myocardial infarction of anterior wall","Condition","SNOMED","Disorder","S","703210007","codelist"
"154",45766114,"Subsequent ST segment elevation myocardial infarction","Condition","SNOMED","Disorder","S","703211006","codelist"
"155",45766115,"Acute myocardial infarction during procedure","Condition","SNOMED","Disorder","S","703212004","codelist"
"156",45766116,"Acute ST segment elevation myocardial infarction of inferior wall","Condition","SNOMED","Disorder","S","703213009","codelist"
"157",45766117,"Silent coronary vasospastic disease","Condition","SNOMED","Disorder","S","703214003","codelist"
"158",45766150,"Acute myocardial infarction of anterior wall involving right ventricle","Condition","SNOMED","Disorder","S","703252002","codelist"
"159",45766151,"Acute ST segment elevation myocardial infarction of inferior wall involving right ventricle","Condition","SNOMED","Disorder","S","703253007","codelist"
"160",45766214,"Mitral valve regurgitation due to acute myocardial infarction without papillary muscle and chordal rupture","Condition","SNOMED","Disorder","S","703328007","codelist"
"161",45766241,"Subsequent non-ST segment elevation myocardial infarction","Condition","SNOMED","Disorder","S","703360004","codelist"
"162",45771322,"Acute myocardial infarction of inferior wall involving right ventricle","Condition","SNOMED","Disorder","S","703251009","codelist"
"163",45771327,"Mitral valve regurgitation due to acute myocardial infarction with papillary muscle and chordal rupture","Condition","SNOMED","Disorder","S","703330009","codelist"
"164",45773170,"Subsequent ST segment elevation myocardial infarction of inferior wall","Condition","SNOMED","Disorder","S","703209002","codelist"
"165",46270158,"Acute ST segment elevation myocardial infarction of posterolateral wall","Condition","SNOMED","Disorder","S","15712841000119100","codelist"
"166",46270160,"Acute ST segment elevation myocardial infarction of anteroseptal wall","Condition","SNOMED","Disorder","S","15712961000119108","codelist"
"167",46270164,"Acute ST segment elevation myocardial infarction of septum","Condition","SNOMED","Disorder","S","15713161000119100","codelist"
"168",3654465,"Acute myocardial infarction of right ventricle","Condition","SNOMED","Disorder","S","836293000","codelist"
"169",3654466,"Acute myocardial infarction of apex of heart","Condition","SNOMED","Disorder","S","836294006","codelist"
"170",3654467,"Acute myocardial infarction of inferolateral wall with posterior extension","Condition","SNOMED","Disorder","S","836295007","codelist"
"171",3654819,"Occlusion of proximal left anterior descending coronary artery","Condition","SNOMED","Disorder","S","840310005","codelist"
"172",3654820,"Occlusion of mid left anterior descending coronary artery","Condition","SNOMED","Disorder","S","840313007","codelist"
"173",3654821,"Occlusion of distal left anterior descending coronary artery","Condition","SNOMED","Disorder","S","840315000","codelist"
"174",3655011,"Occlusion of anterior descending branch of left coronary artery","Condition","SNOMED","Disorder","S","840608004","codelist"
"175",3655070,"Occlusion of septal branch of anterior descending branch of left coronary artery","Condition","SNOMED","Disorder","S","840679006","codelist"
"176",3655128,"Occlusion of diagonal branch of anterior descending branch of left coronary artery","Condition","SNOMED","Disorder","S","846667001","codelist"
"177",3655133,"Acute ST segment elevation myocardial infarction due to occlusion of intermediate artery","Condition","SNOMED","Disorder","S","846683001","codelist"
"178",3655134,"Occlusion of intermediate artery","Condition","SNOMED","Disorder","S","846684007","codelist"
"179",3655755,"Occlusion of proximal portion of right coronary artery","Condition","SNOMED","Disorder","S","868215007","codelist"
"180",3655756,"Occlusion of distal portion of right coronary artery","Condition","SNOMED","Disorder","S","868216008","codelist"
"181",3655757,"Occlusion of mid portion of right coronary artery","Condition","SNOMED","Disorder","S","868219001","codelist"
"182",3655758,"Occlusion of marginal branch of right coronary artery","Condition","SNOMED","Disorder","S","868221006","codelist"
"183",3655759,"Occlusion of posterior descending branch of right coronary artery","Condition","SNOMED","Disorder","S","868222004","codelist"
"184",3655760,"Occlusion of posterior lateral branch of right coronary artery","Condition","SNOMED","Disorder","S","868223009","codelist"
"185",3661502,"Acute ST segment elevation myocardial infarction due to proximal left anterior descending coronary artery occlusion","Condition","SNOMED","Disorder","S","840309000","codelist"
"186",3661503,"Acute ST segment elevation myocardial infarction due to mid left anterior descending coronary artery occlusion","Condition","SNOMED","Disorder","S","840312002","codelist"
"187",3661504,"Acute ST segment elevation myocardial infarction due to distal left anterior descending coronary artery occlusion","Condition","SNOMED","Disorder","S","840316004","codelist"
"188",3661520,"Acute ST segment elevation myocardial infarction due to occlusion of anterior descending branch of left coronary artery","Condition","SNOMED","Disorder","S","840609007","codelist"
"189",3661524,"Acute ST segment elevation myocardial infarction due to occlusion of septal branch of anterior descending branch of left coronary artery","Condition","SNOMED","Disorder","S","840680009","codelist"
"190",3661547,"Acute ST segment elevation myocardial infarction due to occlusion of diagonal branch of anterior descending branch of left coronary artery","Condition","SNOMED","Disorder","S","846668006","codelist"
"191",3661641,"Acute ST segment elevation myocardial infarction due to occlusion of proximal portion of right coronary artery","Condition","SNOMED","Disorder","S","868214006","codelist"
"192",3661642,"Acute ST segment elevation myocardial infarction due to occlusion of distal portion of right coronary artery","Condition","SNOMED","Disorder","S","868217004","codelist"
"193",3661643,"Acute ST segment elevation myocardial infarction due to occlusion of mid portion of right coronary artery","Condition","SNOMED","Disorder","S","868220007","codelist"
"194",3661644,"Acute ST segment elevation myocardial infarction due to occlusion of marginal branch of right coronary artery","Condition","SNOMED","Disorder","S","868224003","codelist"
"195",3661645,"Acute ST segment elevation myocardial infarction due to occlusion of posterior descending branch of right coronary artery","Condition","SNOMED","Disorder","S","868225002","codelist"
"196",3661646,"Acute ST segment elevation myocardial infarction due to occlusion of posterior lateral branch of right coronary artery","Condition","SNOMED","Disorder","S","868226001","codelist"
"197",312327,"Acute myocardial infarction","Condition","SNOMED","Disorder","S","57054005","codelist"
"198",314666,"Old myocardial infarction","Condition","SNOMED","Disorder","S","1755008","codelist"
"199",315286,"Chronic ischemic heart disease","Condition","SNOMED","Disorder","S","413838009","codelist"
"200",315296,"Preinfarction syndrome","Condition","SNOMED","Disorder","S","4557003","codelist"
"201",315832,"Angina decubitus","Condition","SNOMED","Disorder","S","59021001","codelist"
"202",316995,"Coronary occlusion","Condition","SNOMED","Disorder","S","63739005","codelist"
"203",319039,"Acute posterior myocardial infarction","Condition","SNOMED","Disorder","S","233838001","codelist"
"204",319844,"Acute ischemic heart disease","Condition","SNOMED","Disorder","S","413439005","codelist"
"205",321318,"Angina pectoris","Condition","SNOMED","Disorder","S","194828000","codelist"
"206",434376,"Acute myocardial infarction of anterior wall","Condition","SNOMED","Disorder","S","54329005","codelist"
"207",4176969,"Sequelae of cardiovascular disorders","Condition","SNOMED","Disorder","S","363294003","codelist"
"208",436706,"Acute myocardial infarction of lateral wall","Condition","SNOMED","Disorder","S","58612006","codelist"
"209",438170,"Acute myocardial infarction of inferior wall","Condition","SNOMED","Disorder","S","73795002","codelist"
"210",438172,"Atrial septal defect due to and following acute myocardial infarction","Condition","SNOMED","Disorder","S","194863005","codelist"
"211",438438,"Acute myocardial infarction of anterolateral wall","Condition","SNOMED","Disorder","S","70211005","codelist"
"212",439693,"True posterior myocardial infarction","Condition","SNOMED","Disorder","S","194802003","codelist"
"213",441579,"Acute myocardial infarction of inferoposterior wall","Condition","SNOMED","Disorder","S","76593002","codelist"
"214",444406,"Acute subendocardial infarction","Condition","SNOMED","Disorder","S","70422006","codelist"
"215",4011131,"Acute infarction of papillary muscle","Condition","SNOMED","Disorder","S","10273003","codelist"
"216",4021482,"Ischemic chest pain","Condition","SNOMED","Clinical Finding","S","225566008","codelist"
"217",4030021,"Septal infarction by electrocardiogram","Condition","SNOMED","Clinical Finding","S","1077002","codelist"
"218",4030582,"Postoperative myocardial infarction","Condition","SNOMED","Disorder","S","129574000","codelist"
"219",4046022,"Right coronary artery occlusion","Condition","SNOMED","Disorder","S","123642008","codelist"
"220",4048534,"Left coronary artery occlusion","Condition","SNOMED","Disorder","S","123641001","codelist"
"221",4051874,"Acute myocardial infarction of posterolateral wall","Condition","SNOMED","Disorder","S","15990001","codelist"
"222",4068938,"Syncope anginosa","Condition","SNOMED","Disorder","S","21470009","codelist"
"223",4078531,"Status anginosus","Condition","SNOMED","Disorder","S","19057007","codelist"
"224",4092936,"Ischemic myocardial dysfunction","Condition","SNOMED","Disorder","S","281091000","codelist"
"225",4094054,"Stunned myocardium","Condition","SNOMED","Disorder","S","281092007","codelist"
"226",4094055,"Hibernating myocardium","Condition","SNOMED","Disorder","S","281093002","codelist"
"227",4096252,"Impending infarction","Condition","SNOMED","Disorder","S","25106000","codelist"
"228",4108172,"Coronary graft stenosis","Condition","SNOMED","Disorder","S","251024009","codelist"
"229",4108215,"Coronary thrombosis not resulting in myocardial infarction","Condition","SNOMED","Disorder","S","194821006","codelist"
"230",4108217,"Subsequent myocardial infarction","Condition","SNOMED","Disorder","S","194856005","codelist"
"231",4108218,"Subsequent myocardial infarction of inferior wall","Condition","SNOMED","Disorder","S","194858006","codelist"
"232",4108219,"Rupture of chordae tendinae due to and following acute myocardial infarction","Condition","SNOMED","Disorder","S","194866002","codelist"
"233",4108220,"Rupture of papillary muscle as current complication following acute myocardial infarction","Condition","SNOMED","Disorder","S","194867006","codelist"
"234",4108669,"Acute myocardial infarction of atrium","Condition","SNOMED","Disorder","S","194809007","codelist"
"235",4108670,"Acute coronary insufficiency","Condition","SNOMED","Disorder","S","194823009","codelist"
"236",4108677,"Subsequent myocardial infarction of anterior wall","Condition","SNOMED","Disorder","S","194857001","codelist"
"237",4108678,"Hemopericardium due to and following acute myocardial infarction","Condition","SNOMED","Disorder","S","194862000","codelist"
"238",4108679,"Rupture of cardiac wall without hemopericardium as current complication following acute myocardial infarction","Condition","SNOMED","Disorder","S","194865003","codelist"
"239",4108680,"Thrombosis of atrium, auricular appendage, and ventricle due to and following acute myocardial infarction","Condition","SNOMED","Disorder","S","194868001","codelist"
"240",4110961,"Generalized ischemic myocardial dysfunction","Condition","SNOMED","Disorder","S","194849004","codelist"
"241",4116486,"Exercise-induced angina","Condition","SNOMED","Disorder","S","300995000","codelist"
"242",4119455,"New onset angina","Condition","SNOMED","Disorder","S","233821000","codelist"
"243",4119456,"Acute non-Q wave infarction - anteroseptal","Condition","SNOMED","Disorder","S","233826005","codelist"
"244",4119457,"Acute Q wave infarction - anterolateral","Condition","SNOMED","Disorder","S","233827001","codelist"
"245",4119613,"Coronary artery stenosis","Condition","SNOMED","Disorder","S","233970002","codelist"
"246",4119942,"Stable angina","Condition","SNOMED","Disorder","S","233819005","codelist"
"247",4119943,"Acute Q wave infarction - anteroseptal","Condition","SNOMED","Disorder","S","233825009","codelist"
"248",4119944,"Acute non-Q wave infarction - anterolateral","Condition","SNOMED","Disorder","S","233828006","codelist"
"249",4119945,"Acute non-Q wave infarction - inferior","Condition","SNOMED","Disorder","S","233830008","codelist"
"250",4119946,"Acute non-Q wave infarction - inferolateral","Condition","SNOMED","Disorder","S","233832000","codelist"
"251",4119947,"Acute widespread myocardial infarction","Condition","SNOMED","Disorder","S","233835003","codelist"
"252",4119948,"Acute Q wave infarction - widespread","Condition","SNOMED","Disorder","S","233836002","codelist"
"253",4119949,"Old anterior myocardial infarction","Condition","SNOMED","Disorder","S","233839009","codelist"
