"","descendant_concept_id","concept_name","domain_id","vocabulary_id","concept_class_id","standard_concept","concept_code","source"
"37",37108594,"Gouty arthritis of left great toe","Condition","SNOMED","Disorder","S","1074031000119100","codelist"
"38",37394509,"Gouty tophi of toe","Condition","SNOMED","Disorder","S","1033961000000104","codelist"
"39",42534842,"Gouty bursitis of right olecranon","Condition","SNOMED","Disorder","S","1073961000119106","codelist"
"40",42534843,"Gouty arthritis of left foot","Condition","SNOMED","Disorder","S","1074021000119103","codelist"
"41",42535120,"Gouty tophus of right hand","Condition","SNOMED","Disorder","S","16006551000119104","codelist"
"42",42535204,"Bilateral gouty tophus of feet","Condition","SNOMED","Disorder","S","16076011000119100","codelist"
"43",42535205,"Tophus of left elbow co-occurrent and due to gout","Condition","SNOMED","Disorder","S","16076051000119104","codelist"
"44",42539209,"Gouty tophus of right elbow","Condition","SNOMED","Disorder","S","16076131000119106","codelist"
"45",42539261,"Bilateral gouty arthritis of ankles","Condition","SNOMED","Disorder","S","16015911000119102","codelist"
"46",42539288,"Gouty bursitis of left olecranon","Condition","SNOMED","Disorder","S","1073971000119100","codelist"
"47",44783578,"Gouty arthritis of temporomandibular joint","Condition","SNOMED","Disorder","S","699681002","codelist"
"48",45770178,"Acute exacerbation of gout","Condition","SNOMED","Disorder","S","924311000000106","codelist"
"49",46270412,"Gout of shoulder due to renal impairment","Condition","SNOMED","Disorder","S","298941000119101","codelist"
"50",46270413,"Gout of wrist due to renal impairment","Condition","SNOMED","Disorder","S","298961000119102","codelist"
"51",46270416,"Chronic tophaceous gout of ankle due to renal impairment","Condition","SNOMED","Disorder","S","303881000119102","codelist"
"52",46270417,"Chronic gout of ankle without tophus due to renal impairment","Condition","SNOMED","Disorder","S","303891000119104","codelist"
"53",46270418,"Chronic tophaceous gout of elbow due to renal impairment","Condition","SNOMED","Disorder","S","303901000119100","codelist"
"54",46270419,"Chronic gout of elbow without tophus due to renal impairment","Condition","SNOMED","Disorder","S","303911000119102","codelist"
"55",46270420,"Chronic tophaceous gout of hand due to renal impairment","Condition","SNOMED","Disorder","S","303921000119109","codelist"
"56",46270421,"Chronic gout of hand without tophus due to renal impairment","Condition","SNOMED","Disorder","S","303931000119107","codelist"
"57",46270422,"Chronic tophaceous gout of hip due to renal impairment","Condition","SNOMED","Disorder","S","303941000119103","codelist"
"58",46270423,"Chronic gout of hip without tophus due to renal impairment","Condition","SNOMED","Disorder","S","303951000119101","codelist"
"59",46270424,"Chronic tophaceous gout of knee due to renal impairment","Condition","SNOMED","Disorder","S","303961000119104","codelist"
"60",46270425,"Chronic tophaceous gout of multiple sites due to renal impairment","Condition","SNOMED","Disorder","S","304121000119108","codelist"
"61",46270426,"Chronic gout of multiple sites without tophus due to renal impairment","Condition","SNOMED","Disorder","S","304131000119106","codelist"
"62",46270427,"Chronic gout of shoulder without tophus due to renal impairment","Condition","SNOMED","Disorder","S","304291000119102","codelist"
"63",46270428,"Chronic gout of vertebra without tophus due to renal impairment","Condition","SNOMED","Disorder","S","304311000119103","codelist"
"64",46270429,"Chronic tophaceous gout due to renal impairment","Condition","SNOMED","Disorder","S","304321000119105","codelist"
"65",46270430,"Chronic gout without tophus due to renal impairment","Condition","SNOMED","Disorder","S","304331000119108","codelist"
"66",46270431,"Chronic tophaceous gout of wrist due to renal impairment","Condition","SNOMED","Disorder","S","304341000119104","codelist"
"67",46270432,"Chronic gout of wrist without tophus due to renal impairment","Condition","SNOMED","Disorder","S","304351000119102","codelist"
"68",46270435,"Chronic tophaceous gout of ankle and/or foot caused by drug","Condition","SNOMED","Disorder","S","306131000119100","codelist"
"69",46270436,"Chronic tophaceous gout of elbow caused by drug","Condition","SNOMED","Disorder","S","306151000119106","codelist"
"70",46270437,"Chronic gout of elbow without tophus caused by drug","Condition","SNOMED","Disorder","S","306161000119108","codelist"
"71",46270438,"Chronic tophaceous gout of hand caused by drug","Condition","SNOMED","Disorder","S","306171000119102","codelist"
"72",46270439,"Chronic gout of hand without tophus caused by drug","Condition","SNOMED","Disorder","S","306181000119104","codelist"
"73",46270440,"Chronic tophaceous gout of hip caused by drug","Condition","SNOMED","Disorder","S","306191000119101","codelist"
"74",46270441,"Chronic gout of hip without tophus caused by drug","Condition","SNOMED","Disorder","S","306201000119103","codelist"
"75",46270442,"Chronic tophaceous gout of knee caused by drug","Condition","SNOMED","Disorder","S","306211000119100","codelist"
"76",46270443,"Chronic gout of knee without tophus caused by drug","Condition","SNOMED","Disorder","S","306221000119107","codelist"
"77",46270444,"Chronic tophaceous gout of multiple sites caused by drug","Condition","SNOMED","Disorder","S","306371000119100","codelist"
"78",46270445,"Chronic gout of multiple sites without tophus caused by drug","Condition","SNOMED","Disorder","S","306381000119102","codelist"
"79",46270446,"Chronic tophaceous gout of shoulder caused by drug","Condition","SNOMED","Disorder","S","306531000119108","codelist"
"80",46270447,"Chronic gout of shoulder without tophus caused by drug","Condition","SNOMED","Disorder","S","306541000119104","codelist"
"81",46270448,"Chronic tophaceous gout of vertebra caused by drug","Condition","SNOMED","Disorder","S","306551000119102","codelist"
"82",46270449,"Chronic gout of vertebra without tophus caused by drug","Condition","SNOMED","Disorder","S","306561000119100","codelist"
"83",46270450,"Chronic tophaceous gout caused by drug","Condition","SNOMED","Disorder","S","306571000119106","codelist"
"84",46270451,"Chronic gout without tophus caused by drug","Condition","SNOMED","Disorder","S","306581000119109","codelist"
"85",46270452,"Chronic tophaceous gout of wrist caused by drug","Condition","SNOMED","Disorder","S","306591000119107","codelist"
"86",46270453,"Gout of ankle and/or foot caused by drug","Condition","SNOMED","Disorder","S","306611000119102","codelist"
"87",46270454,"Gout of elbow caused by drug","Condition","SNOMED","Disorder","S","306621000119109","codelist"
"88",46270455,"Gout of hand caused by drug","Condition","SNOMED","Disorder","S","306631000119107","codelist"
"89",46270456,"Gout of hip caused by drug","Condition","SNOMED","Disorder","S","306641000119103","codelist"
"90",46270457,"Gout of knee caused by drug","Condition","SNOMED","Disorder","S","306651000119101","codelist"
"91",46270458,"Gout of multiple sites caused by drug","Condition","SNOMED","Disorder","S","306731000119104","codelist"
"92",46270459,"Gout of shoulder caused by drug","Condition","SNOMED","Disorder","S","306811000119101","codelist"
"93",46270460,"Gout of vertebra caused by drug","Condition","SNOMED","Disorder","S","306821000119108","codelist"
"94",46270461,"Gout of wrist caused by drug","Condition","SNOMED","Disorder","S","306831000119106","codelist"
"95",46270464,"Gout of elbow due to renal impairment","Condition","SNOMED","Disorder","S","308791000119101","codelist"
"96",46270465,"Gout of hand due to renal impairment","Condition","SNOMED","Disorder","S","308801000119100","codelist"
"97",46270466,"Gout of hip due to renal impairment","Condition","SNOMED","Disorder","S","308811000119102","codelist"
"98",46270467,"Gout of knee due to renal impairment","Condition","SNOMED","Disorder","S","308821000119109","codelist"
"99",46270468,"Gout of multiple sites due to renal impairment","Condition","SNOMED","Disorder","S","308901000119105","codelist"
"100",46270470,"Primary chronic gout without tophus of ankle and/or foot","Condition","SNOMED","Disorder","S","309661000119108","codelist"
"101",46270471,"Primary chronic gout without tophus of hand","Condition","SNOMED","Disorder","S","309701000119101","codelist"
"102",46270472,"Primary chronic gout without tophus of knee","Condition","SNOMED","Disorder","S","309741000119104","codelist"
"103",46270473,"Primary chronic gout without tophus of multiple sites","Condition","SNOMED","Disorder","S","309901000119103","codelist"
"104",46270474,"Primary chronic gout without tophus of vertebra","Condition","SNOMED","Disorder","S","310081000119100","codelist"
"105",46270475,"Primary chronic gout without tophus of wrist","Condition","SNOMED","Disorder","S","310121000119103","codelist"
"106",46272380,"Chronic gout without tophus","Condition","SNOMED","Disorder","S","710733002","codelist"
"107",46272381,"Secondary chronic gout without tophus","Condition","SNOMED","Disorder","S","710734008","codelist"
"108",46273507,"Chronic tophaceous gout of shoulder due to renal impairment","Condition","SNOMED","Disorder","S","304281000119100","codelist"
"109",46273508,"Chronic tophaceous gout of vertebra due to renal impairment","Condition","SNOMED","Disorder","S","304301000119101","codelist"
"110",46273523,"Primary chronic gout without tophus of shoulder","Condition","SNOMED","Disorder","S","310061000119109","codelist"
"111",46273541,"Gout of vertebra due to renal impairment","Condition","SNOMED","Disorder","S","298951000119104","codelist"
"112",46273638,"Primary chronic gout without tophus of elbow","Condition","SNOMED","Disorder","S","309681000119104","codelist"
"113",46273639,"Primary chronic gout without tophus of hip","Condition","SNOMED","Disorder","S","309721000119105","codelist"
"114",46273641,"Primary chronic gout without tophus","Condition","SNOMED","Disorder","S","310101000119107","codelist"
"115",46273648,"Chronic gout of knee without tophus due to renal impairment","Condition","SNOMED","Disorder","S","303971000119105","codelist"
"116",46273653,"Chronic gout of ankle and/or foot without tophus caused by drug","Condition","SNOMED","Disorder","S","306141000119109","codelist"
"117",46273655,"Chronic gout of wrist without tophus caused by drug","Condition","SNOMED","Disorder","S","306601000119100","codelist"
"118",4250767,"Chronic tophaceous gout","Condition","SNOMED","Disorder","S","73877009","codelist"
"119",4307013,"Tophus","Observation","SNOMED","Morph Abnormality","S","3875003","codelist"
"120",4339537,"Urate calculus","Observation","SNOMED","Morph Abnormality","S","88295005","codelist"
"121",4043924,"Calculus = uric acid","Measurement","SNOMED","Clinical Finding","S","168076001","codelist"
"122",37108593,"Gouty arthritis of right great toe","Condition","SNOMED","Disorder","S","1074011000119105","codelist"
"123",43021504,"Gout medication review","Procedure","SNOMED","Procedure","S","473224005","codelist"
"124",80070,"Uric acid urolithiasis","Condition","SNOMED","Disorder","S","267441009","codelist"
"125",80809,"Rheumatoid arthritis","Condition","SNOMED","Disorder","S","69896004","codelist"
"126",192276,"Chronic gouty nephropathy","Condition","SNOMED","Disorder","S","190829000","codelist"
"127",440071,"Gout associated problem","Observation","SNOMED","Clinical Finding","S","170737008","codelist"
"128",4016039,"Initial gout assessment","Observation","SNOMED","Procedure","S","170731009","codelist"
"129",4016040,"Date gout treatment started","Observation","SNOMED","Observable Entity","S","170735000","codelist"
"130",4016898,"Gout monitoring","Observation","SNOMED","Procedure","S","170730005","codelist"
"131",4016899,"Follow-up gout assessment","Observation","SNOMED","Procedure","S","170732002","codelist"
"132",4016900,"Joints gout affected","Observation","SNOMED","Clinical Finding","S","170733007","codelist"
"133",4017312,"Date of last gout attack","Observation","SNOMED","Observable Entity","S","170736004","codelist"
"134",4017313,"Gout drug side effect","Observation","SNOMED","Clinical Finding","S","170738003","codelist"
"135",4017314,"Gout treatment changed","Observation","SNOMED","Context-dependent","S","170739006","codelist"
"136",4017315,"Date gout treatment stopped","Observation","SNOMED","Observable Entity","S","170740008","codelist"
"137",4088032,"Gout monitoring status","Observation","SNOMED","Clinical Finding","S","243859006","codelist"
"138",4096347,"Gouty arthropathy","Condition","SNOMED","Disorder","S","190828008","codelist"
"139",4099759,"Gouty proteinuria","Condition","SNOMED","Clinical Finding","S","2740001","codelist"
"140",4128219,"Urate nephropathy","Condition","SNOMED","Disorder","S","236495001","codelist"
"141",4158340,"Uric acid calculus of urinary bladder","Condition","SNOMED","Disorder","S","271779006","codelist"
"142",4170813,"Uric acid renal calculus","Condition","SNOMED","Disorder","S","274401005","codelist"
"143",603005,"Polyarticular acute primary gout","Condition","SNOMED","Disorder","S","1153331004","additional"
"144",603006,"Polyarticular chronic gout caused by lead","Condition","SNOMED","Disorder","S","1153332006","additional"
"145",603008,"Polyarticular acute gout caused by lead","Condition","SNOMED","Disorder","S","1153334007","additional"
"146",607387,"Polyarticular chronic primary gouty arthritis","Condition","SNOMED","Disorder","S","1153351000","additional"
"147",607392,"Acute lead-induced gout","Condition","SNOMED","Disorder","S","1153363005","additional"
"148",607393,"Acute drug-induced gout","Condition","SNOMED","Disorder","S","1153364004","additional"
"149",607401,"Monoarticular chronic primary gouty arthritis","Condition","SNOMED","Disorder","S","1153373007","additional"
"150",607403,"Monoarticular acute primary gout","Condition","SNOMED","Disorder","S","1153375000","additional"
"151",607404,"Monoarticular chronic gout caused by lead","Condition","SNOMED","Disorder","S","1153376004","additional"
"152",607406,"Monoarticular acute gout caused by lead","Condition","SNOMED","Disorder","S","1153378003","additional"
"153",607431,"Chronic gout caused by drug","Condition","SNOMED","Disorder","S","1153419002","additional"
"154",607432,"Chronic gout caused by lead","Condition","SNOMED","Disorder","S","1153420008","additional"
"155",1074844,"Gouty bursitis of right shoulder","Condition","SNOMED","Disorder","S","1073941000119107","additional"
"156",1074845,"Gouty bursitis of left shoulder","Condition","SNOMED","Disorder","S","1073951000119109","additional"
"157",1074846,"Gouty bursitis of right knee","Condition","SNOMED","Disorder","S","1073981000119102","additional"
"158",1074847,"Gouty bursitis of left knee","Condition","SNOMED","Disorder","S","1073991000119104","additional"
"159",1075850,"Gouty bursitis of knee","Condition","SNOMED","Disorder","S","1332357002","additional"
"160",1075935,"Arthritis of joint of wrist region due to gout","Condition","SNOMED","Disorder","S","1332522004","additional"
"161",1075941,"Arthritis of left radiocarpal joint due to gout","Condition","SNOMED","Disorder","S","1332544009","additional"
"162",1075942,"Arthritis of right radiocarpal joint due to gout","Condition","SNOMED","Disorder","S","1332545005","additional"
"163",1075943,"Arthritis of radiocarpal joint due to gout","Condition","SNOMED","Disorder","S","1332546006","additional"
"164",1076627,"Gouty bursitis of bilateral olecranon","Condition","SNOMED","Disorder","S","16021031000119103","additional"
"165",1076628,"Gouty bursitis of bilateral shoulders","Condition","SNOMED","Disorder","S","16021071000119100","additional"
"166",1076629,"Gouty bursitis of bilateral knees","Condition","SNOMED","Disorder","S","16021111000119107","additional"
"167",1076715,"Arthritis of joints of bilateral wrist regions due to gout","Condition","SNOMED","Disorder","S","16068571000119105","additional"
"168",1077408,"Gouty bursitis of shoulder","Condition","SNOMED","Disorder","S","673951000119100","additional"
"169",1077409,"Gouty bursitis of olecranon","Condition","SNOMED","Disorder","S","673961000119103","additional"
"170",1245766,"Arthritis of joint of bilateral hands due to gout","Condition","SNOMED","Disorder","S","16007111000119109","additional"
"171",1245836,"Arthritis of joint of bilateral elbows due to gout","Condition","SNOMED","Disorder","S","16068531000119107","additional"
"172",36674930,"Acute gout","Condition","SNOMED","Disorder","S","770924008","additional"
"173",36684526,"Gouty arthritis of left ankle","Condition","SNOMED","Disorder","S","310181000119104","additional"
"174",36684527,"Arthritis of left elbow due to gout","Condition","SNOMED","Disorder","S","310191000119101","additional"
"175",36684528,"Gouty arthritis of left hand","Condition","SNOMED","Disorder","S","310201000119103","additional"
"176",36684529,"Gouty arthritis of left knee","Condition","SNOMED","Disorder","S","310221000119107","additional"
"177",36684530,"Arthritis of left wrist due to gout","Condition","SNOMED","Disorder","S","310241000119101","additional"
"178",36684531,"Gouty arthritis of right ankle","Condition","SNOMED","Disorder","S","310261000119102","additional"
"179",36684532,"Arthritis of right elbow due to gout","Condition","SNOMED","Disorder","S","310271000119108","additional"
"180",36684533,"Gouty arthritis of right hand","Condition","SNOMED","Disorder","S","310281000119106","additional"
"181",36684534,"Gouty arthritis of right knee","Condition","SNOMED","Disorder","S","310301000119105","additional"
"182",36684535,"Arthritis of right wrist due to gout","Condition","SNOMED","Disorder","S","310321000119101","additional"
"183",37209406,"Gouty tophus of left ear","Condition","SNOMED","Disorder","S","15933861000119105","additional"
"184",37209407,"Gouty tophus of bilateral ears","Condition","SNOMED","Disorder","S","15933901000119104","additional"
"185",37209408,"Gouty tophus of right ear","Condition","SNOMED","Disorder","S","15933941000119102","additional"
"186",37209463,"Gouty tophus of bilateral olecranon bursae","Condition","SNOMED","Disorder","S","16005951000119104","additional"
"187",42535119,"Bilateral gouty tophus of elbows","Condition","SNOMED","Disorder","S","16005991000119109","additional"
"188",42535121,"Gouty tophus of left hand","Condition","SNOMED","Disorder","S","16006591000119109","additional"
"189",42535122,"Bilateral gouty tophus of hands","Condition","SNOMED","Disorder","S","16006631000119109","additional"
"190",42535127,"Bilateral gouty arthritis of great toes","Condition","SNOMED","Disorder","S","16010751000119107","additional"
"191",42535133,"Bilateral gouty arthritis of feet","Condition","SNOMED","Disorder","S","16015951000119101","additional"
"192",42535203,"Tophus of right foot co-occurrent and due to gout","Condition","SNOMED","Disorder","S","16075931000119103","additional"
"193",42535206,"Gouty tophus of left foot","Condition","SNOMED","Disorder","S","16076171000119109","additional"
"194",42539266,"Bilateral gouty arthritis of knees","Condition","SNOMED","Disorder","S","16068491000119107","additional"
