"","descendant_concept_id","concept_name","domain_id","vocabulary_id","concept_class_id","standard_concept","concept_code","source"
"83",4304837,"Chronic hypertension complicating AND/OR reason for care during childbirth","Condition","SNOMED","Disorder","S","8218002","codelist"
"84",4305599,"Renal arterial hypertension","Condition","SNOMED","Disorder","S","39018007","codelist"
"85",4311246,"Pre-existing hypertension in obstetric context","Condition","SNOMED","Disorder","S","86041002","codelist"
"86",4316372,"HELLP syndrome","Condition","SNOMED","Disorder","S","95605009","codelist"
"87",4321603,"Essential hypertension complicating AND/OR reason for care during puerperium","Condition","SNOMED","Disorder","S","9901000","codelist"
"88",4322735,"Hypertension associated with transplantation","Condition","SNOMED","Disorder","S","427889009","codelist"
"89",35622939,"Postpartum pre-eclampsia","Condition","SNOMED","Disorder","S","765182005","codelist"
"90",35624277,"Hypertension due to gain-of-function mutation in mineralocorticoid receptor","Condition","SNOMED","Disorder","S","766937004","codelist"
"91",36713024,"Labile systemic arterial hypertension","Condition","SNOMED","Disorder","S","16229371000119106","codelist"
"92",36715087,"Brachydactyly and arterial hypertension syndrome","Condition","SNOMED","Disorder","S","720568003","codelist"
"93",37016726,"Supine hypertension","Condition","SNOMED","Disorder","S","712832005","codelist"
"94",37208172,"Resistant hypertensive disorder","Condition","SNOMED","Disorder","S","461301000124109","codelist"
"95",37208293,"Multiple drug intolerant hypertension","Condition","SNOMED","Disorder","S","1078301000112109","codelist"
"96",40481896,"Hypertensive urgency","Condition","SNOMED","Disorder","S","443482000","codelist"
"97",42538697,"Diastolic hypertension and systolic hypertension","Condition","SNOMED","Disorder","S","762463000","codelist"
"98",42538946,"Hypertension complicating pregnancy","Condition","SNOMED","Disorder","S","82771000119102","codelist"
"99",42873163,"Hypertension complicating pregnancy, childbirth and the puerperium, antepartum","Condition","SNOMED","Disorder","S","541000119105","codelist"
"100",43020424,"Hypertensive emergency","Condition","SNOMED","Disorder","S","132721000119104","codelist"
"101",43021830,"Postoperative hypertension","Condition","SNOMED","Disorder","S","5501000119106","codelist"
"102",44783643,"Intermittent hypertension","Condition","SNOMED","Disorder","S","697929007","codelist"
"103",44783644,"Labile hypertension due to being in a clinical environment","Condition","SNOMED","Disorder","S","697930002","codelist"
"104",44784483,"Pregnancy induced hypertension with pulmonary edema","Condition","SNOMED","Disorder","S","698638005","codelist"
"105",44784484,"Hypertension in the puerperium with pulmonary edema","Condition","SNOMED","Disorder","S","698640000","codelist"
"106",44809026,"Stage 1 hypertension (NICE - National Institute for Health and Clinical Excellence 2011)","Condition","SNOMED","Disorder","S","843821000000102","codelist"
"107",44809027,"Severe hypertension (NICE - National Institute for Health and Clinical Excellence 2011)","Condition","SNOMED","Disorder","S","843841000000109","codelist"
"108",44809548,"Hypertension resistant to drug therapy","Condition","SNOMED","Disorder","S","845891000000103","codelist"
"109",44809569,"Stage 2 hypertension (NICE - National Institute for Health and Clinical Excellence 2011)","Condition","SNOMED","Disorder","S","846371000000103","codelist"
"110",44811110,"Nocturnal hypertension","Condition","SNOMED","Disorder","S","863191000000102","codelist"
"111",44811932,"Stage 1 hypertension (NICE 2011) without evidence of end organ damage","Condition","SNOMED","Disorder","S","908631000000108","codelist"
"112",44811933,"Stage 1 hypertension (NICE 2011) with evidence of end organ damage","Condition","SNOMED","Disorder","S","908651000000101","codelist"
"113",45757119,"Eclampsia with pre-existing hypertension in childbirth","Condition","SNOMED","Disorder","S","10752641000119102","codelist"
"114",45757137,"Pre-existing hypertensive heart and chronic kidney disease in mother complicating childbirth","Condition","SNOMED","Disorder","S","10757401000119104","codelist"
"115",45757356,"Pre-existing hypertensive chronic kidney disease in mother complicating pregnancy","Condition","SNOMED","Disorder","S","118781000119108","codelist"
"116",45757444,"Hypertension in chronic kidney disease stage 5 due to type 2 diabetes mellitus","Condition","SNOMED","Disorder","S","140101000119109","codelist"
"117",45757445,"Hypertension in chronic kidney disease stage 4 due to type 2 diabetes mellitus","Condition","SNOMED","Disorder","S","140111000119107","codelist"
"118",45757446,"Hypertension in chronic kidney disease stage 3 due to type 2 diabetes mellitus","Condition","SNOMED","Disorder","S","140121000119100","codelist"
"119",45757447,"Hypertension in chronic kidney disease stage 2 due to type 2 diabetes mellitus","Condition","SNOMED","Disorder","S","140131000119102","codelist"
"120",45757756,"Page kidney","Condition","SNOMED","Disorder","S","367821000119106","codelist"
"121",45757787,"Postpartum pre-existing essential hypertension","Condition","SNOMED","Disorder","S","40511000119107","codelist"
"122",45757788,"Postpartum pregnancy-induced hypertension","Condition","SNOMED","Disorder","S","40521000119100","codelist"
"123",45768449,"Hypertensive crisis","Condition","SNOMED","Disorder","S","706882009","codelist"
"124",45771064,"Hypertension in chronic kidney disease due to type 2 diabetes mellitus","Condition","SNOMED","Disorder","S","71421000119105","codelist"
"125",45771067,"Hypertension in chronic kidney disease due to type 1 diabetes mellitus","Condition","SNOMED","Disorder","S","71701000119105","codelist"
"126",4236284,"Patient on maximal tolerated antihypertensive therapy","Observation","SNOMED","Clinical Finding","S","407567007","codelist"
"127",4263504,"Benign hypertensive heart disease","Condition","SNOMED","Disorder","S","36221001","codelist"
"128",4269018,"Hypertension six month review","Procedure","SNOMED","Procedure","S","401048005","codelist"
"129",4269035,"Moderate hypertension control","Observation","SNOMED","Clinical Finding","S","401117004","codelist"
"130",4292205,"Hypertension treatment declined","Observation","SNOMED","Context-dependent","S","401047000","codelist"
"131",4295014,"Hypertension annual review","Procedure","SNOMED","Procedure","S","401118009","codelist"
"132",4322893,"Hypertensive left ventricular hypertrophy","Condition","SNOMED","Disorder","S","428163005","codelist"
"133",37311147,"Hypertension stage 1","Condition","SNOMED","Clinical Finding","S","827069000","codelist"
"134",37311148,"Hypertension stage 2","Condition","SNOMED","Clinical Finding","S","827068008","codelist"
"135",40481459,"Lifestyle education regarding hypertension","Observation","SNOMED","Procedure","S","443402002","codelist"
"136",44782689,"Chronic kidney disease stage 4 due to hypertension","Condition","SNOMED","Disorder","S","129151000119102","codelist"
"137",44782691,"Chronic kidney disease stage 3 due to hypertension","Condition","SNOMED","Disorder","S","129171000119106","codelist"
"138",195556,"Hypertensive heart AND renal disease","Condition","SNOMED","Disorder","S","86234004","codelist"
"139",312938,"Hypertensive encephalopathy","Condition","SNOMED","Disorder","S","50490005","codelist"
"140",313502,"Benign hypertensive heart disease without congestive heart failure","Condition","SNOMED","Disorder","S","77970009","codelist"
"141",314369,"Malignant hypertensive heart disease without congestive heart failure","Condition","SNOMED","Disorder","S","36315003","codelist"
"142",314378,"Hypertensive heart disease with congestive heart failure","Condition","SNOMED","Disorder","S","5148006","codelist"
"143",316994,"Malignant hypertensive heart disease with congestive heart failure","Condition","SNOMED","Disorder","S","83105008","codelist"
"144",439694,"Hypertensive heart and renal disease with both (congestive) heart failure and renal failure","Condition","SNOMED","Disorder","S","194781004","codelist"
"145",439695,"Hypertensive heart and renal disease with renal failure","Condition","SNOMED","Disorder","S","194780003","codelist"
"146",439696,"Hypertensive heart and renal disease with (congestive) heart failure","Condition","SNOMED","Disorder","S","194779001","codelist"
"147",439698,"Benign hypertensive heart disease with congestive cardiac failure","Condition","SNOMED","Disorder","S","194767001","codelist"
"148",442603,"Malignant hypertensive heart AND renal disease","Condition","SNOMED","Disorder","S","66610008","codelist"
"149",442604,"Hypertensive heart disease","Condition","SNOMED","Disorder","S","64715009","codelist"
"150",442626,"Benign hypertensive heart AND renal disease","Condition","SNOMED","Disorder","S","66052004","codelist"
"151",442766,"Malignant hypertensive renal disease","Condition","SNOMED","Disorder","S","65443008","codelist"
"152",443367,"Antihypertensive adverse reaction","Observation","SNOMED","Disorder","S","293495006","codelist"
"153",4015732,"Treatment for hypertension started","Observation","SNOMED","Context-dependent","S","170586008","codelist"
"154",4015733,"Hypertensive treatment changed","Observation","SNOMED","Context-dependent","S","170587004","codelist"
"155",4015939,"Hypertension:follow-up default","Observation","SNOMED","Clinical Finding","S","170579000","codelist"
"156",4016922,"Poor hypertension control","Observation","SNOMED","Clinical Finding","S","170578008","codelist"
"157",4017170,"Good hypertension control","Observation","SNOMED","Clinical Finding","S","170577003","codelist"
"158",4038245,"Hypertension resolved","Observation","SNOMED","Clinical Finding","S","162659009","codelist"
"159",4086587,"Increased blood pressure","Condition","SNOMED","Clinical Finding","S","24184005","codelist"
"160",4089361,"Hypertension monitoring deleted","Observation","SNOMED","Clinical Finding","S","185724004","codelist"
"161",4146455,"Antihypertensive therapy","Procedure","SNOMED","Procedure","S","308116003","codelist"
"162",4171421,"Hypertension monitoring","Observation","SNOMED","Procedure","S","275944005","codelist"
"163",4173820,"Cardiomegaly due to hypertension","Condition","SNOMED","Disorder","S","275516004","codelist"
"164",4183981,"Malignant hypertensive heart disease","Condition","SNOMED","Disorder","S","54225002","codelist"
"165",4192556,"Hypertension education","Observation","SNOMED","Procedure","S","39155009","codelist"
"166",4201850,"On treatment for hypertension","Observation","SNOMED","Procedure","S","302192008","codelist"
"167",1075886,"Hypertension in chronic kidney disease stage 3B due to type 1 diabetes mellitus","Condition","SNOMED","Disorder","S","1332436006","additional"
"168",1075887,"Hypertension in chronic kidney disease stage 3A due to type 1 diabetes mellitus","Condition","SNOMED","Disorder","S","1332441003","additional"
"169",1075888,"Hypertension in chronic kidney disease stage 3 due to type 1 diabetes mellitus","Condition","SNOMED","Disorder","S","1332442005","additional"
"170",1075903,"Hypertension in chronic kidney disease stage 2 due to type 1 diabetes mellitus","Condition","SNOMED","Disorder","S","1332464001","additional"
"171",1075904,"Hypertension in chronic kidney disease stage 3B due to type 2 diabetes mellitus","Condition","SNOMED","Disorder","S","1332465000","additional"
"172",1075905,"Hypertension in chronic kidney disease stage 3A due to type 2 diabetes mellitus","Condition","SNOMED","Disorder","S","1332466004","additional"
"173",1075906,"Hypertension in chronic kidney disease stage 5 due to type 1 diabetes mellitus","Condition","SNOMED","Disorder","S","1332467008","additional"
"174",1075907,"Hypertension in chronic kidney disease stage 4 due to type 1 diabetes mellitus","Condition","SNOMED","Disorder","S","1332468003","additional"
"175",37163010,"Hypertension due to congenital adrenal hyperplasia","Condition","SNOMED","Disorder","S","1204139007","additional"
"176",37163257,"Secondary hypertension due to renal tubular disorder","Condition","SNOMED","Disorder","S","1208839002","additional"
"177",37163263,"Secondary hypertension due to congenital heart disorder","Condition","SNOMED","Disorder","S","1208845005","additional"
"178",45757138,"Pre-existing hypertensive heart disease in mother complicating childbirth","Condition","SNOMED","Disorder","S","10757441000119102","additional"
"179",45757139,"Pre-existing hypertensive heart and chronic kidney disease in mother complicating pregnancy","Condition","SNOMED","Disorder","S","10757481000119107","additional"
"180",45757140,"Pre-existing hypertensive heart disease in mother complicating pregnancy","Condition","SNOMED","Disorder","S","10759031000119106","additional"
"181",45757392,"Hypertension concurrent and due to end stage renal disease on dialysis due to type 2 diabetes mellitus","Condition","SNOMED","Disorder","S","127991000119101","additional"
"182",45757393,"Hypertension concurrent and due to end stage renal disease on dialysis due to type 1 diabetes mellitus","Condition","SNOMED","Disorder","S","128001000119105","additional"
"183",45772751,"Hypertension concurrent and due to end stage renal disease on dialysis","Condition","SNOMED","Disorder","S","704667004","additional"
