"","descendant_concept_id","concept_name","domain_id","vocabulary_id","concept_class_id","standard_concept","concept_code","source"
"44",46284598,"CKD G4A2 - chronic kidney disease with glomerular filtration rate category G4 and albuminuria category A2","Condition","SNOMED","Disorder","S","950211000000107","codelist"
"45",46284599,"CKD G4A3 - chronic kidney disease with glomerular filtration rate category G4 and albuminuria category A3","Condition","SNOMED","Disorder","S","950231000000104","codelist"
"46",46284600,"CKD G5A1 - chronic kidney disease with glomerular filtration rate category G5 and albuminuria category A1","Condition","SNOMED","Disorder","S","950251000000106","codelist"
"47",46284602,"CKD G5A2 - chronic kidney disease with glomerular filtration rate category G5 and albuminuria category A2","Condition","SNOMED","Disorder","S","950291000000103","codelist"
"48",46284603,"CKD G5A3 - chronic kidney disease with glomerular filtration rate category G5 and albuminuria category A3","Condition","SNOMED","Disorder","S","950311000000102","codelist"
"49",46286992,"CKD G3aA2 - chronic kidney disease with glomerular filtration rate category G3a and albuminuria category A2","Condition","SNOMED","Disorder","S","949901000000109","codelist"
"50",46287169,"CKD G2A2 - chronic kidney disease with glomerular filtration rate category G2 and albuminuria category A2","Condition","SNOMED","Disorder","S","949561000000100","codelist"
"51",4298809,"Nephritic syndrome","Condition","SNOMED","Disorder","S","7724006","codelist"
"52",42539502,"Transplanted kidney present","Condition","SNOMED","Clinical Finding","S","737295003","codelist"
"53",44784439,"Benign hypertensive renal disease with renal failure","Condition","SNOMED","Disorder","S","698591006","codelist"
"54",45770906,"Chronic proliferative glomerulonephritis","Condition","SNOMED","Disorder","S","195791000119101","codelist"
"55",46270347,"Chronic nephritic syndrome with membranous glomerulonephritis","Condition","SNOMED","Disorder","S","28191000119109","codelist"
"56",192359,"Renal failure syndrome","Condition","SNOMED","Disorder","S","42399005","codelist"
"57",198124,"Kidney disease","Condition","SNOMED","Disorder","S","90708001","codelist"
"58",252365,"Membranous glomerulonephritis","Condition","SNOMED","Disorder","S","77182004","codelist"
"59",312358,"Chronic glomerulonephritis","Condition","SNOMED","Disorder","S","20917003","codelist"
"60",433257,"Mesangiocapillary glomerulonephritis","Condition","SNOMED","Disorder","S","80321008","codelist"
"61",439694,"Hypertensive heart and renal disease with both (congestive) heart failure and renal failure","Condition","SNOMED","Disorder","S","194781004","codelist"
"62",439695,"Hypertensive heart and renal disease with renal failure","Condition","SNOMED","Disorder","S","194780003","codelist"
"63",443919,"Hypertensive renal failure","Condition","SNOMED","Disorder","S","49220004","codelist"
"64",4055899,"Chronic nephritic syndrome, dense deposit disease","Condition","SNOMED","Disorder","S","197714009","codelist"
"65",4056462,"Chronic mesangial proliferative glomerulonephritis","Condition","SNOMED","Disorder","S","197613008","codelist"
"66",4056480,"Chronic nephritic syndrome, diffuse crescentic glomerulonephritis","Condition","SNOMED","Disorder","S","197715005","codelist"
"67",4059463,"Chronic nephritic syndrome, diffuse endocapillary proliferative glomerulonephritis","Condition","SNOMED","Disorder","S","197712008","codelist"
"68",4059584,"Chronic nephritic syndrome, diffuse mesangiocapillary glomerulonephritis","Condition","SNOMED","Disorder","S","197713003","codelist"
"69",4146996,"Mesangial proliferative glomerulonephritis","Condition","SNOMED","Disorder","S","35546006","codelist"
"70",4030520,"End stage renal failure on dialysis","Condition","SNOMED","Disorder","S","236435004","additional"
"71",4125970,"End stage renal failure with renal transplant","Condition","SNOMED","Disorder","S","236436003","additional"
"72",4126449,"Adynamic bone disease","Condition","SNOMED","Disorder","S","236552002","additional"
"73",4128200,"End stage renal failure untreated by renal replacement therapy","Condition","SNOMED","Disorder","S","236434000","additional"
"74",45757392,"Hypertension concurrent and due to end stage renal disease on dialysis due to type 2 diabetes mellitus","Condition","SNOMED","Disorder","S","127991000119101","additional"
"75",45757393,"Hypertension concurrent and due to end stage renal disease on dialysis due to type 1 diabetes mellitus","Condition","SNOMED","Disorder","S","128001000119105","additional"
"76",45769904,"End stage renal disease on dialysis due to type 1 diabetes mellitus","Condition","SNOMED","Disorder","S","90771000119100","additional"
"77",45769906,"End stage renal disease on dialysis due to type 2 diabetes mellitus","Condition","SNOMED","Disorder","S","90791000119104","additional"
"78",45772751,"Hypertension concurrent and due to end stage renal disease on dialysis","Condition","SNOMED","Disorder","S","704667004","additional"
