"","descendant_concept_id","concept_name","domain_id","vocabulary_id","concept_class_id","standard_concept","concept_code","source"
"64",436460,"Acute gastrojejunal ulcer without hemorrhage, without perforation AND without obstruction","Condition","SNOMED","Disorder","S","77987006","codelist"
"65",436729,"Chronic gastrojejunal ulcer with hemorrhage and obstruction","Condition","SNOMED","Disorder","S","90257004","codelist"
"66",437021,"Acute duodenal ulcer with hemorrhage, with perforation AND with obstruction","Condition","SNOMED","Disorder","S","41986000","codelist"
"67",437027,"Hemorrhagic duodenitis","Condition","SNOMED","Disorder","S","95531001","codelist"
"68",437323,"Chronic duodenal ulcer with hemorrhage AND obstruction","Condition","SNOMED","Disorder","S","34021006","codelist"
"69",437326,"Chronic gastrojejunal ulcer with hemorrhage and with perforation but without obstruction","Condition","SNOMED","Disorder","S","46523000","codelist"
"70",437598,"Acute gastrojejunal ulcer with perforation but without obstruction","Condition","SNOMED","Disorder","S","72395008","codelist"
"71",438188,"Gastrojejunal ulcer without hemorrhage AND without perforation but with obstruction","Condition","SNOMED","Disorder","S","47152002","codelist"
"72",438468,"Acute gastrojejunal ulcer with hemorrhage but without obstruction","Condition","SNOMED","Disorder","S","59515005","codelist"
"73",438469,"Duodenal ulcer without hemorrhage, without perforation AND without obstruction","Condition","SNOMED","Disorder","S","34580000","codelist"
"74",438795,"Chronic gastrojejunal ulcer without hemorrhage, without perforation AND without obstruction","Condition","SNOMED","Disorder","S","41626001","codelist"
"75",438796,"Chronic duodenal ulcer with hemorrhage AND with perforation but without obstruction","Condition","SNOMED","Disorder","S","81142005","codelist"
"76",439058,"Chronic duodenal ulcer with perforation AND obstruction","Condition","SNOMED","Disorder","S","60551006","codelist"
"77",439858,"Gastrojejunal ulcer without hemorrhage, without perforation AND without obstruction","Condition","SNOMED","Disorder","S","35517004","codelist"
"78",440755,"Acute duodenal ulcer without hemorrhage, without perforation AND without obstruction","Condition","SNOMED","Disorder","S","23693000","codelist"
"79",440756,"Chronic duodenal ulcer with hemorrhage, with perforation AND with obstruction","Condition","SNOMED","Disorder","S","86258000","codelist"
"80",441062,"Acute duodenal ulcer with hemorrhage AND obstruction","Condition","SNOMED","Disorder","S","87756006","codelist"
"81",441063,"Acute gastrojejunal ulcer with hemorrhage and obstruction","Condition","SNOMED","Disorder","S","72408002","codelist"
"82",441328,"Acute gastrojejunal ulcer with hemorrhage and with perforation but without obstruction","Condition","SNOMED","Disorder","S","66673003","codelist"
"83",442190,"Hemorrhage of colon","Condition","SNOMED","Disorder","S","95540002","codelist"
"84",442314,"Acute gastrojejunal ulcer with hemorrhage, with perforation and with obstruction","Condition","SNOMED","Disorder","S","58711008","codelist"
"85",443770,"Chronic duodenal ulcer without hemorrhage AND without perforation but with obstruction","Condition","SNOMED","Disorder","S","28082003","codelist"
"86",443779,"Chronic gastrojejunal ulcer with hemorrhage, with perforation and with obstruction","Condition","SNOMED","Disorder","S","24001002","codelist"
"87",444102,"Chronic gastrojejunal ulcer with perforation AND with obstruction","Condition","SNOMED","Disorder","S","10897002","codelist"
"88",4001167,"Acute ulcerative gastroenteritis complicating pneumonia","Condition","SNOMED","Disorder","S","109814008","codelist"
"89",4003018,"Drug-induced peptic ulcer","Condition","SNOMED","Disorder","S","109813002","codelist"
"90",4006992,"Acute gastric erosion associated with drug ingestion","Condition","SNOMED","Disorder","S","111350000","codelist"
"91",4006994,"Acute peptic ulcer with hemorrhage and perforation","Condition","SNOMED","Disorder","S","111353003","codelist"
"92",4024831,"Esophageal ulcer caused by aspirin","Condition","SNOMED","Disorder","S","196607008","codelist"
"93",4024840,"Acute duodenal ulcer with obstruction","Condition","SNOMED","Disorder","S","196658005","codelist"
"94",4024842,"Recurrent duodenal ulcer","Condition","SNOMED","Disorder","S","196671008","codelist"
"95",4024846,"Acute peptic ulcer with obstruction","Condition","SNOMED","Disorder","S","196687006","codelist"
"96",4024849,"Chronic peptic ulcer with obstruction","Condition","SNOMED","Disorder","S","196694009","codelist"
"97",4024984,"Acute gastrojejunal ulcer","Condition","SNOMED","Disorder","S","196707000","codelist"
"98",4024985,"Acute gastrojejunal ulcer with obstruction","Condition","SNOMED","Disorder","S","196712004","codelist"
"99",4024986,"Chronic gastrojejunal ulcer with obstruction","Condition","SNOMED","Disorder","S","196719008","codelist"
"100",4025500,"Barrett's ulcer of esophagus","Condition","SNOMED","Disorder","S","196609006","codelist"
"101",4025501,"Acute gastric ulcer with obstruction","Condition","SNOMED","Disorder","S","196632005","codelist"
"102",4026112,"Rectal hemorrhage","Condition","SNOMED","Disorder","S","12063002","codelist"
"103",4027663,"Peptic ulcer","Condition","SNOMED","Disorder","S","13200003","codelist"
"104",4027729,"Acute duodenal ulcer with hemorrhage","Condition","SNOMED","Disorder","S","12847006","codelist"
"105",4027942,"Esophagogastric ulcer","Condition","SNOMED","Disorder","S","10699001","codelist"
"106",4028242,"Chronic duodenal ulcer","Condition","SNOMED","Disorder","S","128286008","codelist"
"107",4028243,"Chronic gastrojejunal ulcer","Condition","SNOMED","Disorder","S","128288009","codelist"
"108",4031954,"Duodenal ulcer with hemorrhage AND perforation","Condition","SNOMED","Disorder","S","23812009","codelist"
"109",4035167,"Duodenal ulcer with hemorrhage AND with perforation but without obstruction","Condition","SNOMED","Disorder","S","15115006","codelist"
"110",4038489,"Gastrojejunal ulcer with perforation but without obstruction","Condition","SNOMED","Disorder","S","11818002","codelist"
"111",4040644,"Familial duodenal ulcer associated with rapid gastric emptying","Condition","SNOMED","Disorder","S","16516008","codelist"
"112",4041707,"Gastric ulcer with hemorrhage but without obstruction","Condition","SNOMED","Disorder","S","16694003","codelist"
"113",4046500,"Acute peptic ulcer with hemorrhage","Condition","SNOMED","Disorder","S","12274003","codelist"
"114",4048286,"Neonatal rectal hemorrhage","Condition","SNOMED","Disorder","S","206425006","codelist"
"115",4048601,"Perinatal hematemesis","Condition","SNOMED","Disorder","S","206406008","codelist"
"116",4048602,"Perinatal rectal hemorrhage","Condition","SNOMED","Disorder","S","206408009","codelist"
"117",4048889,"Hemorrhagic enteropathy of terminal ileum","Condition","SNOMED","Disorder","S","15720001","codelist"
"118",4049270,"Duodenal ulcer with hemorrhage, with perforation AND with obstruction","Condition","SNOMED","Disorder","S","12355008","codelist"
"119",4049466,"Gastric ulcer with hemorrhage","Condition","SNOMED","Disorder","S","15902003","codelist"
"120",4050203,"Intramural esophageal hematoma","Condition","SNOMED","Disorder","S","15970005","codelist"
"121",4054392,"Peptic ulcer with perforation but without obstruction","Condition","SNOMED","Disorder","S","12625009","codelist"
"122",4055895,"Chronic gastric ulcer with obstruction","Condition","SNOMED","Disorder","S","196639001","codelist"
"123",4057053,"Acute duodenal ulcer","Condition","SNOMED","Disorder","S","196652006","codelist"
"124",4057060,"Acute peptic ulcer","Condition","SNOMED","Disorder","S","196682000","codelist"
"125",4057076,"Healed gastric ulcer leaving a scar","Condition","SNOMED","Disorder","S","196775009","codelist"
"126",4057953,"Acute gastric ulcer with perforation","Condition","SNOMED","Disorder","S","19850005","codelist"
"127",4059178,"Gastrojejunal ulcer","Condition","SNOMED","Disorder","S","16121001","codelist"
"128",4069766,"Gastrojejunal ulcer with perforation AND obstruction","Condition","SNOMED","Disorder","S","21759003","codelist"
"129",4069838,"Gastric ulcer with hemorrhage, with perforation and with obstruction","Condition","SNOMED","Disorder","S","17593008","codelist"
"130",4071070,"Neonatal hematemesis","Condition","SNOMED","Disorder","S","206423004","codelist"
"131",4071203,"Gastric ulcer with hemorrhage AND perforation but without obstruction","Condition","SNOMED","Disorder","S","2066005","codelist"
"132",4076267,"Gastro-esophageal reflux disease with ulceration","Condition","SNOMED","Disorder","S","245754007","codelist"
"133",4080599,"Gastrocolic ulcer","Condition","SNOMED","Disorder","S","24060004","codelist"
"134",4083969,"Hematoma of jejunum","Condition","SNOMED","Disorder","S","282054009","codelist"
"135",4084844,"Duodenal ulcer with hemorrhage AND obstruction","Condition","SNOMED","Disorder","S","18367003","codelist"
"136",4087310,"Bleeding gastric varices","Condition","SNOMED","Disorder","S","24807004","codelist"
"137",4087594,"Acute gastric mucosal erosion","Condition","SNOMED","Disorder","S","18665000","codelist"
"138",4095094,"Colonic hematoma","Condition","SNOMED","Disorder","S","262870003","codelist"
"139",4095410,"Peptic ulcer with hemorrhage, with perforation AND with obstruction","Condition","SNOMED","Disorder","S","26221006","codelist"
"140",4095555,"Esophageal hematoma","Condition","SNOMED","Disorder","S","262790002","codelist"
"141",4095570,"Small intestinal hematoma","Condition","SNOMED","Disorder","S","262852001","codelist"
"142",4095572,"Appendix hematoma","Condition","SNOMED","Disorder","S","262858002","codelist"
"143",4096032,"Duodenal hematoma","Condition","SNOMED","Disorder","S","262843005","codelist"
"144",4096773,"Stomach hematoma","Condition","SNOMED","Disorder","S","262838003","codelist"
"145",4096781,"Rectal hematoma","Condition","SNOMED","Disorder","S","262876009","codelist"
"146",4099014,"Duodenal ulcer with hemorrhage","Condition","SNOMED","Disorder","S","27281001","codelist"
"147",4100660,"Acute gastrointestinal hemorrhage","Condition","SNOMED","Disorder","S","27719009","codelist"
"148",4101104,"Gastrojejunal ulcer without hemorrhage AND without perforation","Condition","SNOMED","Disorder","S","2783007","codelist"
"149",4101870,"Chronic gastrojejunal ulcer with perforation","Condition","SNOMED","Disorder","S","2807004","codelist"
"150",4102254,"Gastroesophageal erosion","Condition","SNOMED","Disorder","S","301007008","codelist"
"151",4103011,"Chronic upper gastrointestinal hemorrhage","Condition","SNOMED","Disorder","S","25349007","codelist"
"152",4105935,"Duodenal ulcer with increased serum pepsinogen I","Condition","SNOMED","Disorder","S","29755007","codelist"
"153",4106997,"Hematoma of ileum","Condition","SNOMED","Disorder","S","282065004","codelist"
"154",4119169,"Cecal hematoma","Condition","SNOMED","Disorder","S","262865005","codelist"
"155",4126437,"Cushing ulcer","Condition","SNOMED","Disorder","S","23649000","codelist"
"156",4128705,"Hemorrhagic enteritis of intestine","Condition","SNOMED","Disorder","S","235224000","codelist"
"157",4131525,"Hemorrhagic gastropathy","Condition","SNOMED","Disorder","S","413218001","codelist"
"158",4134146,"Chronic peptic ulcer","Condition","SNOMED","Disorder","S","128287004","codelist"
"159",4134808,"Hemorrhagic duodenopathy","Condition","SNOMED","Disorder","S","413212000","codelist"
"160",4138962,"Acute duodenal ulcer without hemorrhage AND without perforation","Condition","SNOMED","Disorder","S","32490005","codelist"
"161",4139411,"Massive gastrointestinal bleed","Condition","SNOMED","Disorder","S","307297004","codelist"
"162",4143871,"Erosion of stomach with hemorrhage","Condition","SNOMED","Disorder","S","307233002","codelist"
"163",4144926,"Recurrent gastrointestinal bleeding","Condition","SNOMED","Disorder","S","307296008","codelist"
"164",4145805,"Vomiting blood - fresh","Condition","SNOMED","Disorder","S","267051003","codelist"
"165",4146517,"Chronic peptic ulcer with perforation","Condition","SNOMED","Disorder","S","3483000","codelist"
"166",4147351,"Gastrojejunal ulcer with perforation","Condition","SNOMED","Disorder","S","30183003","codelist"
"167",4147683,"Acute gastrojejunal ulcer without hemorrhage AND without perforation","Condition","SNOMED","Disorder","S","30514008","codelist"
"168",4149010,"Duodenal ulcer with hemorrhage but without obstruction","Condition","SNOMED","Disorder","S","35560008","codelist"
"169",4150681,"Chronic gastric ulcer with perforation","Condition","SNOMED","Disorder","S","31301004","codelist"
"170",4163865,"Acute peptic ulcer without hemorrhage AND without perforation","Condition","SNOMED","Disorder","S","45485004","codelist"
"171",4164920,"Chronic gastrojejunal ulcer with hemorrhage and perforation","Condition","SNOMED","Disorder","S","45640006","codelist"
"172",4169394,"Peptic ulcer with hemorrhage but without obstruction","Condition","SNOMED","Disorder","S","48658001","codelist"
"173",4169592,"Acute gastric ulcer with hemorrhage and perforation","Condition","SNOMED","Disorder","S","48974009","codelist"
"174",4172869,"Peptic ulcer of newborn","Condition","SNOMED","Disorder","S","276525003","codelist"
"175",4173408,"Chronic duodenal ulcer with perforation","Condition","SNOMED","Disorder","S","49916007","codelist"
"176",4174044,"Chronic peptic ulcer with hemorrhage","Condition","SNOMED","Disorder","S","49232000","codelist"
"177",4174823,"Peptic ulcer with perforation AND obstruction","Condition","SNOMED","Disorder","S","48336009","codelist"
"178",4175673,"Gastrojejunal ulcer with hemorrhage AND obstruction","Condition","SNOMED","Disorder","S","42698006","codelist"
"179",4177387,"Chronic gastrojejunal ulcer without hemorrhage AND without perforation","Condition","SNOMED","Disorder","S","4269005","codelist"
"180",4179773,"Gastrojejunal ulcer with hemorrhage but without obstruction","Condition","SNOMED","Disorder","S","50663005","codelist"
"181",4182589,"Childhood duodenal ulcer","Condition","SNOMED","Disorder","S","43035002","codelist"
"182",4183005,"Gastrojejunal ulcer with hemorrhage, with perforation and with obstruction","Condition","SNOMED","Disorder","S","54798007","codelist"
"183",4188456,"Stress ulcer of stomach","Condition","SNOMED","Disorder","S","415624002","codelist"
"184",4189591,"Pyloric ulcer","Condition","SNOMED","Disorder","S","39204006","codelist"
"185",4194177,"Familial hypergastrinemic duodenal ulcer","Condition","SNOMED","Disorder","S","6761005","codelist"
"186",4194543,"Acute peptic ulcer with perforation","Condition","SNOMED","Disorder","S","79118000","codelist"
"187",4195068,"Chronic lower gastrointestinal hemorrhage","Condition","SNOMED","Disorder","S","68162000","codelist"
"188",4195231,"Acute gastric ulcer without hemorrhage AND without perforation","Condition","SNOMED","Disorder","S","67964002","codelist"
"189",4197099,"Combined gastric AND duodenal ulcer","Condition","SNOMED","Disorder","S","79806007","codelist"
"190",4197598,"Multiple gastric ulcers","Condition","SNOMED","Disorder","S","313425006","codelist"
"191",4198381,"Ulcer of duodenum","Condition","SNOMED","Disorder","S","51868009","codelist"
"192",4200399,"Zollinger-Ellison syndrome","Condition","SNOMED","Disorder","S","53132006","codelist"
"193",4204041,"Hematemesis - cause unknown","Condition","SNOMED","Disorder","S","308904008","codelist"
"194",4204555,"Chronic peptic ulcer without hemorrhage AND without perforation","Condition","SNOMED","Disorder","S","5492000","codelist"
"195",4205670,"Bleeding stress ulcer of stomach","Condition","SNOMED","Disorder","S","308882008","codelist"
"196",4206315,"Chronic gastric ulcer with perforation AND with obstruction","Condition","SNOMED","Disorder","S","55483002","codelist"
"197",4206466,"Peptic ulcer with hemorrhage AND perforation","Condition","SNOMED","Disorder","S","55617001","codelist"
"198",4206524,"Ulcerative esophagitis","Condition","SNOMED","Disorder","S","439955006","codelist"
"199",4207217,"Gastric ulcer with hemorrhage and obstruction","Condition","SNOMED","Disorder","S","53877005","codelist"
"200",4209746,"Duodenal ulcer without hemorrhage AND without perforation","Condition","SNOMED","Disorder","S","56776001","codelist"
"201",4211001,"Chronic gastric ulcer with hemorrhage","Condition","SNOMED","Disorder","S","57246001","codelist"
"202",4214461,"Acute erosion of duodenum","Condition","SNOMED","Disorder","S","39344002","codelist"
"203",4215084,"Stress ulcer","Condition","SNOMED","Disorder","S","415623008","codelist"
"204",4216673,"Hemorrhagic colitis","Condition","SNOMED","Disorder","S","81318004","codelist"
"205",4217281,"Curling's ulcers","Condition","SNOMED","Disorder","S","39755000","codelist"
"206",4217947,"Acute gastrojejunal ulcer with hemorrhage and perforation","Condition","SNOMED","Disorder","S","81387001","codelist"
"207",4222477,"Gastrojejunal ulcer with hemorrhage","Condition","SNOMED","Disorder","S","84124004","codelist"
"208",4222896,"Chronic duodenal ulcer without hemorrhage AND without perforation","Condition","SNOMED","Disorder","S","40214005","codelist"
"209",4223226,"Gastric ulcer with perforation but without obstruction","Condition","SNOMED","Disorder","S","84038009","codelist"
"210",4229422,"Fungal ulcer of esophagus","Condition","SNOMED","Disorder","S","88700009","codelist"
"211",4229614,"Duodenal ulcer with perforation","Condition","SNOMED","Disorder","S","88968005","codelist"
"212",4231067,"Erosive esophagitis","Condition","SNOMED","Disorder","S","40719004","codelist"
"213",4231580,"Acute gastric ulcer with hemorrhage","Condition","SNOMED","Disorder","S","89748001","codelist"
"214",4232181,"Chronic duodenal ulcer with hemorrhage","Condition","SNOMED","Disorder","S","89469000","codelist"
"215",4232237,"Esophageal bleeding due to ulcerative esophagitis","Condition","SNOMED","Disorder","S","439442003","codelist"
"216",4232767,"Helicobacter-associated pyloric ulcer","Condition","SNOMED","Disorder","S","89662003","codelist"
"217",4235740,"Peptic ulcer with hemorrhage AND with perforation but without obstruction","Condition","SNOMED","Disorder","S","90489006","codelist"
"218",4244406,"Chronic gastrojejunal ulcer with hemorrhage but without perforation","Condition","SNOMED","Disorder","S","59356009","codelist"
"219",4246979,"Coffee ground vomiting","Condition","SNOMED","Disorder","S","40835002","codelist"
"220",4247008,"Chronic peptic ulcer with hemorrhage AND perforation","Condition","SNOMED","Disorder","S","61300005","codelist"
"221",4248429,"Gastric ulcer without hemorrhage AND without perforation","Condition","SNOMED","Disorder","S","73481001","codelist"
"222",4260059,"Hemorrhagic gastroenteritis","Condition","SNOMED","Disorder","S","409506009","codelist"
"223",4264487,"Hemorrhagic esophagitis","Condition","SNOMED","Disorder","S","60698006","codelist"
"224",4265479,"Acute duodenal ulcer with perforation","Condition","SNOMED","Disorder","S","61347001","codelist"
"225",4265600,"Gastric ulcer","Condition","SNOMED","Disorder","S","397825006","codelist"
"226",4266523,"Gastric ulcer with hemorrhage and perforation","Condition","SNOMED","Disorder","S","62366003","codelist"
"227",4267306,"Ulcer of esophagus caused by ingestion of corrosive chemical","Condition","SNOMED","Disorder","S","62465000","codelist"
"228",4271442,"Chronic erosive gastritis","Condition","SNOMED","Disorder","S","63137003","codelist"
"229",4271696,"Peptic ulcer with hemorrhage","Condition","SNOMED","Disorder","S","64121000","codelist"
"230",4273101,"Peptic ulcer with hemorrhage AND obstruction","Condition","SNOMED","Disorder","S","64398008","codelist"
"231",4273255,"Ulcer of esophagus caused by ingestion of medicine","Condition","SNOMED","Disorder","S","64595005","codelist"
"232",4273874,"Gastrojejunal ulcer with hemorrhage AND perforation","Condition","SNOMED","Disorder","S","64094003","codelist"
"233",4274491,"Acute gastrojejunal ulcer with hemorrhage","Condition","SNOMED","Disorder","S","63954007","codelist"
"234",4280942,"Acute gastrojejunal ulcer with perforation","Condition","SNOMED","Disorder","S","66636001","codelist"
"235",4285720,"Giant duodenal ulcer","Condition","SNOMED","Disorder","S","68834009","codelist"
"236",4289830,"Chronic duodenal ulcer with hemorrhage AND perforation","Condition","SNOMED","Disorder","S","36975000","codelist"
"237",4291028,"Peptic ulcer without hemorrhage AND without perforation","Condition","SNOMED","Disorder","S","37442009","codelist"
"238",4291649,"Upper gastrointestinal bleeding","Condition","SNOMED","Disorder","S","37372002","codelist"
"239",4294973,"Chronic gastric ulcer with hemorrhage and with perforation","Condition","SNOMED","Disorder","S","76181002","codelist"
"240",4296319,"Normopepsinogenemic familial duodenal ulcer","Condition","SNOMED","Disorder","S","76338009","codelist"
"241",4296611,"Chronic gastric ulcer without hemorrhage AND without perforation","Condition","SNOMED","Disorder","S","76796008","codelist"
"242",4298227,"Duodenal ulcer with perforation AND obstruction","Condition","SNOMED","Disorder","S","77410006","codelist"
"243",4299937,"Postpyloric ulcer","Condition","SNOMED","Disorder","S","78054007","codelist"
"244",4307661,"Chronic gastrointestinal hemorrhage","Condition","SNOMED","Disorder","S","83628005","codelist"
"245",4308202,"Acute upper gastrointestinal hemorrhage","Condition","SNOMED","Disorder","S","38938002","codelist"
"246",4310668,"Acute lower gastrointestinal hemorrhage","Condition","SNOMED","Disorder","S","85521005","codelist"
"247",4315039,"Duodenal ulcer with perforation but without obstruction","Condition","SNOMED","Disorder","S","86983005","codelist"
"248",4318534,"Chronic gastric ulcer","Condition","SNOMED","Disorder","S","95530000","codelist"
"249",4318535,"Duodenal hemorrhage","Condition","SNOMED","Disorder","S","95533003","codelist"
"250",4318829,"Ileal hemorrhage","Condition","SNOMED","Disorder","S","95535005","codelist"
"251",4319441,"Acute gastric ulcer","Condition","SNOMED","Disorder","S","95529005","codelist"
"252",4320492,"Acute hemorrhagic colitis caused by Escherichia coli","Condition","SNOMED","Disorder","S","69810009","codelist"
"253",4321586,"Gastric ulcer with perforation","Condition","SNOMED","Disorder","S","9829001","codelist"
"254",4322061,"Hemorrhagic proctitis","Condition","SNOMED","Disorder","S","981008","codelist"
"255",4331322,"Prepyloric ulcer","Condition","SNOMED","Disorder","S","22620000","codelist"
"256",4332645,"Upper gastrointestinal hemorrhage associated with hypercoagulability state","Condition","SNOMED","Disorder","S","430349003","codelist"
"257",4336230,"Acute duodenal ulcer with hemorrhage AND perforation","Condition","SNOMED","Disorder","S","86895006","codelist"
