"","descendant_concept_id","concept_name","domain_id","vocabulary_id","concept_class_id","standard_concept","concept_code","source"
"59",602643,"Gonarthrosis of left knee due to and following trauma","Condition","SNOMED","Disorder","S","1055297002","codelist"
"60",602644,"Gonarthrosis of right knee due to and following trauma","Condition","SNOMED","Disorder","S","1055298007","codelist"
"61",603005,"Polyarticular acute primary gout","Condition","SNOMED","Disorder","S","1153331004","codelist"
"62",603006,"Polyarticular chronic gout caused by lead","Condition","SNOMED","Disorder","S","1153332006","codelist"
"63",603008,"Polyarticular acute gout caused by lead","Condition","SNOMED","Disorder","S","1153334007","codelist"
"64",605236,"Stickler syndrome type 2","Condition","SNOMED","Disorder","S","1010664005","codelist"
"65",605238,"Stickler syndrome type 4","Condition","SNOMED","Disorder","S","1010666007","codelist"
"66",605240,"Stickler syndrome type 1","Condition","SNOMED","Disorder","S","1010668008","codelist"
"67",606687,"Hydroxyapatite deposition disease of elbow joint","Condition","SNOMED","Disorder","S","1148444001","codelist"
"68",606962,"Gouty arthropathy due to double heterozygous sickling disorder","Condition","SNOMED","Disorder","S","1148911004","codelist"
"69",606968,"Gouty arthropathy due to sickle-cell trait","Condition","SNOMED","Disorder","S","1148918005","codelist"
"70",607177,"Hydroxyapatite deposition disease of joint of foot","Condition","SNOMED","Disorder","S","1149278003","codelist"
"71",607179,"Hydroxyapatite deposition disease of joint of ankle","Condition","SNOMED","Disorder","S","1149280009","codelist"
"72",607404,"Monoarticular chronic gout caused by lead","Condition","SNOMED","Disorder","S","1153376004","codelist"
"73",607406,"Monoarticular acute gout caused by lead","Condition","SNOMED","Disorder","S","1153378003","codelist"
"74",760900,"Osteoarthritis of finger joint of left hand","Condition","SNOMED","Disorder","S","12241631000119102","codelist"
"75",760901,"Osteoarthritis of finger joint of right hand","Condition","SNOMED","Disorder","S","12241671000119104","codelist"
"76",4002683,"Acute calcific periarthritis","Condition","SNOMED","Disorder","S","11023001","codelist"
"77",4003507,"Degenerative arthritis of temporomandibular joint","Condition","SNOMED","Disorder","S","109668000","codelist"
"78",4009091,"Juvenile osteochondrosis of acetabulum","Condition","SNOMED","Disorder","S","10196009","codelist"
"79",4009506,"Periarthritis of wrist","Condition","SNOMED","Disorder","S","111242007","codelist"
"80",4025957,"Degenerative polyarthritis","Condition","SNOMED","Disorder","S","225655006","codelist"
"81",4029605,"Periarticular calcification","Condition","SNOMED","Disorder","S","237898004","codelist"
"82",4035433,"Calcium pyrophosphate deposition disease","Condition","SNOMED","Disorder","S","239832006","codelist"
"83",4035434,"Chondrocalcinosis due to pyrophosphate crystals of the knee","Condition","SNOMED","Disorder","S","239833001","codelist"
"84",4035439,"Idiopathic osteoarthritis","Condition","SNOMED","Disorder","S","239862000","codelist"
"85",4035440,"Osteoarthritis of acromioclavicular joint","Condition","SNOMED","Disorder","S","239865003","codelist"
"86",4035441,"Osteoarthritis of wrist","Condition","SNOMED","Disorder","S","239867006","codelist"
"87",4035442,"Osteoarthritis of first metatarsophalangeal joint","Condition","SNOMED","Disorder","S","239877008","codelist"
"88",4035748,"Pyrophosphate tophus","Condition","SNOMED","Disorder","S","239837000","codelist"
"89",4035756,"Osteoarthritis of metacarpophalangeal joint of finger","Condition","SNOMED","Disorder","S","239871009","codelist"
"90",4048684,"Lumbosacral spondylosis","Condition","SNOMED","Disorder","S","123798002","codelist"
"91",4049245,"Relapsing polychondritis of larynx","Condition","SNOMED","Disorder","S","232439007","codelist"
"92",4066601,"Single-level lumbosacral spondylosis without myelopathy","Condition","SNOMED","Disorder","S","202674000","codelist"
"93",4066602,"Two-level lumbosacral spondylosis without myelopathy","Condition","SNOMED","Disorder","S","202675004","codelist"
"94",4066603,"Lumbosacral spondylosis with myelopathy","Condition","SNOMED","Disorder","S","202677007","codelist"
"95",4066604,"Single-level lumbosacral spondylosis with myelopathy","Condition","SNOMED","Disorder","S","202678002","codelist"
"96",4066606,"Cervical spondylosis with vascular compression","Condition","SNOMED","Disorder","S","202687006","codelist"
"97",4066607,"Single-level thoracic spondylosis with radiculopathy","Condition","SNOMED","Disorder","S","202689009","codelist"
"98",4067527,"Multiple-level cervical spondylosis without myelopathy","Condition","SNOMED","Disorder","S","202659002","codelist"
"99",4067531,"Multiple-level lumbosacral spondylosis with radiculopathy","Condition","SNOMED","Disorder","S","202696006","codelist"
"100",4068381,"Multiple-level lumbosacral spondylosis without myelopathy","Condition","SNOMED","Disorder","S","202676003","codelist"
"101",4068382,"Two-level lumbosacral spondylosis with myelopathy","Condition","SNOMED","Disorder","S","202679005","codelist"
"102",4068473,"Multiple-level lumbosacral spondylosis with myelopathy","Condition","SNOMED","Disorder","S","202680008","codelist"
"103",4068474,"Two-level thoracic spondylosis with radiculopathy","Condition","SNOMED","Disorder","S","202690000","codelist"
"104",4068475,"Multiple-level thoracic spondylosis with radiculopathy","Condition","SNOMED","Disorder","S","202692008","codelist"
"105",4068476,"Single-level lumbosacral spondylosis with radiculopathy","Condition","SNOMED","Disorder","S","202694009","codelist"
"106",4068477,"Two-level lumbosacral spondylosis with radiculopathy","Condition","SNOMED","Disorder","S","202695005","codelist"
"107",4068604,"Single-level cervical spondylosis without myelopathy","Condition","SNOMED","Disorder","S","202657000","codelist"
"108",4068605,"Two-level cervical spondylosis without myelopathy","Condition","SNOMED","Disorder","S","202658005","codelist"
"109",4068609,"Single-level thoracic spondylosis with myelopathy","Condition","SNOMED","Disorder","S","202670009","codelist"
"110",4068610,"Two-level thoracic spondylosis with myelopathy","Condition","SNOMED","Disorder","S","202671008","codelist"
"111",4068611,"Multiple-level thoracic spondylosis with myelopathy","Condition","SNOMED","Disorder","S","202672001","codelist"
"112",4068616,"Thoracic spondylosis with radiculopathy","Condition","SNOMED","Disorder","S","202688001","codelist"
"113",4068617,"Lumbosacral spondylosis with radiculopathy","Condition","SNOMED","Disorder","S","202693003","codelist"
"114",4068629,"Calcification of thoracic disc","Condition","SNOMED","Disorder","S","202751009","codelist"
"115",4068712,"Calcification of lumbar disc","Condition","SNOMED","Disorder","S","202755000","codelist"
"116",4069207,"Calcification of cervical disc","Condition","SNOMED","Disorder","S","202747007","codelist"
"117",4079749,"Osteoarthritis of hip","Condition","SNOMED","Disorder","S","239872002","codelist"
"118",4079750,"Osteoarthritis of knee","Condition","SNOMED","Disorder","S","239873007","codelist"
"119",4083686,"Apatite-associated destructive arthritis","Condition","SNOMED","Disorder","S","239828000","codelist"
"120",4083688,"Monosodium urate arthritis and periarthritis","Condition","SNOMED","Disorder","S","239842008","codelist"
"121",4083689,"Intra-articular steroid-induced arthritis and periarthritis","Condition","SNOMED","Disorder","S","239849004","codelist"
"122",4083694,"Osteoarthritis of spinal facet joint","Condition","SNOMED","Disorder","S","239863005","codelist"
"123",4083695,"Osteoarthritis of elbow","Condition","SNOMED","Disorder","S","239866002","codelist"
"124",4083696,"Osteoarthritis of ankle","Condition","SNOMED","Disorder","S","239874001","codelist"
"125",4083698,"Osteoarthritis of subtalar joint","Condition","SNOMED","Disorder","S","239876004","codelist"
"126",4096347,"Gouty arthropathy","Condition","SNOMED","Disorder","S","190828008","codelist"
"127",4101425,"Gouty tophus of hand","Condition","SNOMED","Disorder","S","190842000","codelist"
"128",4103372,"Primary localized osteoarthrosis of multiple sites","Condition","SNOMED","Disorder","S","28736004","codelist"
"129",4105009,"Nerve root and plexus compressions in spondylosis","Condition","SNOMED","Disorder","S","193120004","codelist"
"130",4110738,"Osteoarthritis deformans","Condition","SNOMED","Disorder","S","254779008","codelist"
"131",4115379,"Localized, primary osteoarthritis of the pelvic region and thigh","Condition","SNOMED","Disorder","S","201835007","codelist"
"132",4115521,"Post-traumatic gonarthrosis, bilateral","Condition","SNOMED","Disorder","S","201858005","codelist"
"133",4116451,"Erosive osteoarthrosis","Condition","SNOMED","Disorder","S","201826000","codelist"
"134",4116769,"Post-traumatic coxarthrosis, bilateral","Condition","SNOMED","Disorder","S","201857000","codelist"
"135",4143463,"Localized osteoarthrosis","Condition","SNOMED","Disorder","S","33952002","codelist"
"136",4144996,"Generalized osteoarthritis of the hand","Condition","SNOMED","Disorder","S","267889007","codelist"
"137",4147418,"Seropositive erosive rheumatoid arthritis","Condition","SNOMED","Disorder","S","308143008","codelist"
"138",4147779,"Osteoarthritis of multiple joints","Condition","SNOMED","Disorder","S","268054009","codelist"
"139",4150309,"Localized, secondary osteoarthritis of the pelvic region and thigh","Condition","SNOMED","Disorder","S","267890003","codelist"
"140",4160051,"Osteoarthritis of glenohumeral joint","Condition","SNOMED","Disorder","S","373623009","codelist"
"141",4173669,"Osteoarthritis of metacarpophalangeal joint","Condition","SNOMED","Disorder","S","275324008","codelist"
"142",4175623,"Periarthritis","Condition","SNOMED","Disorder","S","50921008","codelist"
"143",4178758,"Miner's knee","Condition","SNOMED","Disorder","S","52334005","codelist"
"144",4181453,"Kashin-Beck disease of spine","Condition","SNOMED","Disorder","S","428857003","codelist"
"145",4181963,"Degeneration of internal semilunar cartilage","Condition","SNOMED","Disorder","S","42944009","codelist"
"146",4183031,"Degeneration of cervicothoracic intervertebral disc","Condition","SNOMED","Disorder","S","43132002","codelist"
"147",4185423,"Chronic osteoarthritis","Condition","SNOMED","Disorder","S","43829003","codelist"
"148",4192894,"Exacerbation of osteoarthritis","Condition","SNOMED","Disorder","S","394991004","codelist"
"149",4197476,"Localized, primary osteoarthritis of the wrist","Condition","SNOMED","Disorder","S","313257005","codelist"
"150",4197477,"Localized, primary osteoarthritis of elbow","Condition","SNOMED","Disorder","S","313259008","codelist"
"151",4200420,"Spinal arthritis deformans","Condition","SNOMED","Disorder","S","53332000","codelist"
"152",4201372,"Acute degenerative joint disease of shoulder region","Condition","SNOMED","Disorder","S","432733005","codelist"
"153",4202790,"Osteoarthritis of foot joint","Condition","SNOMED","Disorder","S","309246000","codelist"
"154",4209089,"Localized, primary osteoarthritis of toe","Condition","SNOMED","Disorder","S","313258000","codelist"
"155",4209095,"Degeneration of lateral meniscus","Condition","SNOMED","Disorder","S","313294001","codelist"
"156",4215655,"Tibial plateau chondromalacia","Condition","SNOMED","Disorder","S","4168008","codelist"
"157",4216873,"Relapsing polychondritis","Condition","SNOMED","Disorder","S","72275000","codelist"
"158",4219481,"Degenerative joint disease of ankle AND/OR foot","Condition","SNOMED","Disorder","S","82300000","codelist"
"159",4220033,"Ochronotic arthritis","Condition","SNOMED","Disorder","S","39838007","codelist"
"160",4227449,"Spondylosis","Condition","SNOMED","Disorder","S","8847002","codelist"
"161",4236035,"Ossification of posterior longitudinal ligament","Condition","SNOMED","Disorder","S","90448008","codelist"
"162",4242103,"Osteoarthrosis of the carpometacarpal joint of the thumb","Condition","SNOMED","Disorder","S","37895003","codelist"
"163",4250767,"Chronic tophaceous gout","Condition","SNOMED","Disorder","S","73877009","codelist"
"164",4264472,"Pellegrini-Stieda syndrome","Condition","SNOMED","Disorder","S","60644007","codelist"
"165",4274404,"Calcification of joint","Condition","SNOMED","Disorder","S","36540006","codelist"
"166",4302686,"Thoracic spondylosis","Condition","SNOMED","Disorder","S","387802007","codelist"
"167",4302891,"Stickler syndrome","Condition","SNOMED","Disorder","S","78675000","codelist"
"168",4308802,"Cervical spondylosis","Condition","SNOMED","Disorder","S","387800004","codelist"
"169",4313022,"Chondrocalcinosis due to calcium hydroxyapatite crystals","Condition","SNOMED","Disorder","S","86787000","codelist"
"170",4323570,"Secondary localized osteoarthrosis of multiple sites","Condition","SNOMED","Disorder","S","7126001","codelist"
"171",4327181,"Interphalangeal osteoarthritis","Condition","SNOMED","Disorder","S","74885006","codelist"
"172",4343918,"Osteoarthritis of finger joint","Condition","SNOMED","Disorder","S","239868001","codelist"
"173",4343919,"Osteoarthritis of toe joint","Condition","SNOMED","Disorder","S","239878003","codelist"
"174",4343920,"Endemic osteoarthritis","Condition","SNOMED","Disorder","S","239883006","codelist"
"175",4343921,"Malemud disease","Condition","SNOMED","Disorder","S","239884000","codelist"
"176",4344156,"Otto's pelvis","Condition","SNOMED","Disorder","S","239881008","codelist"
"177",4344390,"Intervertebral disk calcification","Condition","SNOMED","Disorder","S","240211000","codelist"
"178",4346972,"Osteoarthritis of distal interphalangeal joint","Condition","SNOMED","Disorder","S","239869009","codelist"
"179",4346973,"Osteoarthritis of proximal interphalangeal joint","Condition","SNOMED","Disorder","S","239870005","codelist"
"180",4346975,"Lumbar spondylosis","Condition","SNOMED","Disorder","S","239880009","codelist"
"181",35609013,"Chondrocalcinosis of right foot","Condition","SNOMED","Disorder","S","1074191000119100","codelist"
"182",35609014,"Chondrocalcinosis of left foot","Condition","SNOMED","Disorder","S","1074211000119104","codelist"
"183",35615111,"Bilateral degenerative rupture of lateral meniscus of knees","Condition","SNOMED","Disorder","S","16016511000119102","codelist"
"184",35615129,"Bilateral chronic tophaceous gout of elbows","Condition","SNOMED","Disorder","S","16040031000119108","codelist"
"185",35615130,"Bilateral chronic tophaceous gout of hands","Condition","SNOMED","Disorder","S","16040071000119106","codelist"
"186",35615133,"Hydroxyapatite deposition disease of left shoulder","Condition","SNOMED","Disorder","S","16046631000119100","codelist"
"187",35615134,"Hydroxyapatite deposition disease of right shoulder","Condition","SNOMED","Disorder","S","16046951000119104","codelist"
"188",36684452,"Bilateral osteoarthritis of feet","Condition","SNOMED","Disorder","S","112961000119103","codelist"
"189",36684453,"Bilateral osteoarthritis of ankles","Condition","SNOMED","Disorder","S","112971000119109","codelist"
"190",36684454,"Bilateral osteoarthritis of knees","Condition","SNOMED","Disorder","S","112981000119107","codelist"
"191",36684455,"Osteoarthritis of bilateral hip joints","Condition","SNOMED","Disorder","S","112991000119105","codelist"
"192",36684456,"Bilateral osteoarthritis of finger of hands","Condition","SNOMED","Disorder","S","113001000119106","codelist"
"193",36684457,"Osteoarthritis of joint of bilateral hands","Condition","SNOMED","Disorder","S","113011000119109","codelist"
"194",36684458,"Bilateral wrist osteoarthritis","Condition","SNOMED","Disorder","S","113021000119102","codelist"
"195",36684459,"Bilateral shoulder osteoarthritis","Condition","SNOMED","Disorder","S","113041000119108","codelist"
"196",36684585,"Spondylosis of cervicothoracic spine","Condition","SNOMED","Disorder","S","321311000119108","codelist"
"197",36684586,"Spondylosis of thoracolumbar spine","Condition","SNOMED","Disorder","S","321341000119107","codelist"
"198",36685026,"Chronic tophaceous gout of right foot","Condition","SNOMED","Disorder","S","1075001000119108","codelist"
"199",36685027,"Chronic tophaceous gout of left foot","Condition","SNOMED","Disorder","S","1075021000119104","codelist"
"200",36687024,"Bilateral chondrocalcinosis of shoulders","Condition","SNOMED","Disorder","S","15705241000119106","codelist"
"201",36687192,"Chondromalacia of left shoulder","Condition","SNOMED","Disorder","S","16039191000119102","codelist"
"202",36687193,"Chondromalacia of right shoulder","Condition","SNOMED","Disorder","S","16039391000119100","codelist"
"203",36712696,"Osteoarthritis of right foot","Condition","SNOMED","Disorder","S","1074461000119100","codelist"
"204",36712697,"Osteoarthritis of left foot","Condition","SNOMED","Disorder","S","1074491000119107","codelist"
"205",36713091,"Bilateral osteoarthritis of first carpometacarpal joint","Condition","SNOMED","Disorder","S","303041000119104","codelist"
"206",36713098,"Osteoarthritis of joint of left hand","Condition","SNOMED","Disorder","S","318661000119102","codelist"
"207",36713099,"Osteoarthritis of joint of left shoulder region","Condition","SNOMED","Disorder","S","318671000119108","codelist"
"208",36713100,"Osteoarthritis of joint of left wrist","Condition","SNOMED","Disorder","S","318681000119106","codelist"
"209",36713101,"Osteoarthritis of joint of right ankle and/or foot","Condition","SNOMED","Disorder","S","318691000119109","codelist"
"210",36713102,"Osteoarthritis of joint of right hand","Condition","SNOMED","Disorder","S","318711000119107","codelist"
"211",36713103,"Osteoarthritis of joint of right shoulder region","Condition","SNOMED","Disorder","S","318721000119100","codelist"
"212",36713104,"Osteoarthritis of joint of right wrist","Condition","SNOMED","Disorder","S","318731000119102","codelist"
"213",36713109,"Osteoarthritis of left hip joint","Condition","SNOMED","Disorder","S","323291000119108","codelist"
"214",36713110,"Osteoarthritis of right hip joint","Condition","SNOMED","Disorder","S","323311000119107","codelist"
"215",36713111,"Osteoarthritis of right knee joint","Condition","SNOMED","Disorder","S","323321000119100","codelist"
"216",36713669,"Hereditary arterial and articular multiple calcification syndrome","Condition","SNOMED","Disorder","S","718602007","codelist"
"217",36717013,"Chondromalacia of right patella","Condition","SNOMED","Disorder","S","15749161000119108","codelist"
"218",36717036,"Osteoarthritis of left knee joint","Condition","SNOMED","Disorder","S","323301000119109","codelist"
"219",36717146,"Dermatoosteolysis Kirghizian type","Condition","SNOMED","Disorder","S","721090002","codelist"
"220",36717301,"Osteoarthritis of joint of left ankle","Condition","SNOMED","Disorder","S","318641000119101","codelist"
"221",36717302,"Osteoarthritis of joint of right elbow","Condition","SNOMED","Disorder","S","318701000119109","codelist"
"222",37016155,"Chondrocalcinosis of hip joint due to disorder of calcium metabolism","Condition","SNOMED","Disorder","S","122691000119106","codelist"
"223",37017534,"Osteoarthritis of lumbar spinal facet joint","Condition","SNOMED","Disorder","S","713826008","codelist"
"224",37017569,"Congenital calcium pyrophosphate dihydrate crystal deposition disease","Condition","SNOMED","Disorder","S","713869000","codelist"
"225",37017608,"Lumbosacral spondylosis with root compression","Condition","SNOMED","Disorder","S","713911007","codelist"
"226",37018671,"Chondrocalcinosis of hand due to disorder of calcium metabolism","Condition","SNOMED","Disorder","S","120401000119101","codelist"
"227",37018679,"Chondrocalcinosis of elbow due to disorder of calcium metabolism","Condition","SNOMED","Disorder","S","137791000119100","codelist"
"228",37018720,"Osteoarthritis of facet joint of thoracic spine","Condition","SNOMED","Disorder","S","713482002","codelist"
"229",37108595,"Chondrocalcinosis of joint of right wrist","Condition","SNOMED","Disorder","S","1074101000119106","codelist"
"230",37108596,"Chondrocalcinosis of joint of left wrist","Condition","SNOMED","Disorder","S","1074111000119109","codelist"
"231",37108597,"Chondrocalcinosis of joint of right knee","Condition","SNOMED","Disorder","S","1074161000119107","codelist"
"232",37108598,"Chondrocalcinosis of joint of left knee","Condition","SNOMED","Disorder","S","1074171000119101","codelist"
"233",37108600,"Osteoarthritis of right sternoclavicular joint","Condition","SNOMED","Disorder","S","1074391000119103","codelist"
"234",37108601,"Osteoarthritis of right foot due to trauma","Condition","SNOMED","Disorder","S","1074521000119109","codelist"
"235",37108770,"Osteoarthritis of left patellofemoral joint","Condition","SNOMED","Disorder","S","12367411000119102","codelist"
"236",37108771,"Bilateral patellofemoral joint osteoarthritis","Condition","SNOMED","Disorder","S","12367461000119104","codelist"
"237",37108884,"Degenerative rupture of medial meniscus of right knee","Condition","SNOMED","Disorder","S","15637511000119100","codelist"
"238",37108902,"Osteoarthritis of right temporomandibular joint","Condition","SNOMED","Disorder","S","15686041000119102","codelist"
"239",37108918,"Osteoarthritis of left subtalar joint","Condition","SNOMED","Disorder","S","15722441000119106","codelist"
"240",37108920,"Bilateral osteoarthritis of first metatarsophalangeal joint of feet","Condition","SNOMED","Disorder","S","15722561000119106","codelist"
"241",37108999,"Degenerative rupture of lateral meniscus of left knee","Condition","SNOMED","Disorder","S","16016631000119106","codelist"
"242",37109100,"Osteoarthritis of right ankle due to trauma","Condition","SNOMED","Disorder","S","16583321000119106","codelist"
"243",37110373,"Intervertebral disc degeneration of cervical spine without prolapsed disc","Condition","SNOMED","Disorder","S","724604003","codelist"
"244",37110374,"Ossification of spinal ligament","Condition","SNOMED","Disorder","S","724605002","codelist"
"245",37111597,"Familial chondromalacia of patella","Condition","SNOMED","Disorder","S","726628003","codelist"
"246",37117136,"Osteoarthritis of first metatarsophalangeal joint of right foot","Condition","SNOMED","Disorder","S","1074481000119109","codelist"
"247",37117137,"Osteoarthritis of first metatarsophalangeal joint of left foot","Condition","SNOMED","Disorder","S","1074511000119102","codelist"
"248",37160375,"Ossification of ligamentum flavum","Condition","SNOMED","Disorder","S","1162302007","codelist"
"249",37160376,"Seronegative erosive rheumatoid arthritis","Condition","SNOMED","Disorder","S","1162303002","codelist"
"250",37160377,"Oligoarticular osteoarthritis","Condition","SNOMED","Disorder","S","1162304008","codelist"
"251",37160390,"Rheumatoid factor and anti-citrullinated protein antibody positive erosive rheumatoid arthritis","Condition","SNOMED","Disorder","S","1162319009","codelist"
"252",37160399,"Anti-citrullinated protein antibody positive erosive rheumatoid arthritis","Condition","SNOMED","Disorder","S","1162336001","codelist"
"253",37160403,"Ossification of posterior longitudinal ligament and ligamentum flavum","Condition","SNOMED","Disorder","S","1162342002","codelist"
"254",37160417,"Felty syndrome with seronegative erosive rheumatoid arthritis","Condition","SNOMED","Disorder","S","1162362005","codelist"
"255",37160490,"Hydroxyapatite deposition disease of hip joint","Condition","SNOMED","Disorder","S","1162523002","codelist"
"256",37160491,"Hydroxyapatite deposition disease of knee joint","Condition","SNOMED","Disorder","S","1162525009","codelist"
"257",37160590,"Familial calcium pyrophosphate dihydrate crystal deposition disease","Condition","SNOMED","Disorder","S","1162808000","codelist"
"258",37164084,"Spondyloepiphyseal dysplasia Stanescu type","Condition","SNOMED","Disorder","S","1228860003","codelist"
"259",37168894,"Secondary osteoarthritis of knee joint","Condition","SNOMED","Disorder","S","1287058006","codelist"
"260",37169513,"Chondromalacia of left foot","Condition","SNOMED","Disorder","S","16039471000119108","codelist"
"261",37169514,"Chondromalacia of right foot","Condition","SNOMED","Disorder","S","16039511000119104","codelist"
"262",37169515,"Bilateral chondromalacia of hips","Condition","SNOMED","Disorder","S","16039591000119108","codelist"
"263",37169516,"Bilateral chondromalacia of shoulders","Condition","SNOMED","Disorder","S","16039671000119106","codelist"
"264",37203942,"Aneurysm osteoarthritis syndrome","Condition","SNOMED","Disorder","S","785808002","codelist"
