"","descendant_concept_id","concept_name","domain_id","vocabulary_id","concept_class_id","standard_concept","concept_code","source"
"156",4108949,"Rheumatoid myocarditis","Condition","SNOMED","Disorder","S","195136004","codelist"
"157",134453,"Bursitis","Condition","SNOMED","Disorder","S","84017003","codelist"
"158",4132809,"Juvenile seropositive polyarthritis","Condition","SNOMED","Disorder","S","410796000","codelist"
"159",4142899,"Subcutaneous rheumatoid nodule","Condition","SNOMED","Disorder","S","33719002","codelist"
"160",4151280,"Rheumatoid melting disorder of cornea","Condition","SNOMED","Disorder","S","314765000","codelist"
"161",4184896,"Rheumatoid fibrosing alveolitis","Condition","SNOMED","Disorder","S","54867000","codelist"
"162",4200987,"Extra-articular rheumatoid process","Condition","SNOMED","Disorder","S","52661003","codelist"
"163",603299,"Bilateral seropositive rheumatoid arthritis of knees","Condition","SNOMED","Disorder","S","15691881000119107","additional"
"164",603301,"Bilateral seropositive rheumatoid arthritis of ankle joints","Condition","SNOMED","Disorder","S","15691961000119105","additional"
"165",603302,"Bilateral seropositive rheumatoid arthritis of joint of elbows","Condition","SNOMED","Disorder","S","15692001000119101","additional"
"166",603308,"Seronegative rheumatoid arthritis in remission","Condition","SNOMED","Disorder","S","16606681000119101","additional"
"167",603309,"Seropositive rheumatoid arthritis in remission","Condition","SNOMED","Disorder","S","16606721000119107","additional"
"168",608810,"Bilateral seronegative rheumatoid arthritis of elbow joints","Condition","SNOMED","Disorder","S","15691121000119103","additional"
"169",608811,"Bilateral seronegative rheumatoid arthritis of knees","Condition","SNOMED","Disorder","S","15691241000119101","additional"
"170",608812,"Bilateral seronegative rheumatoid arthritis of wrists","Condition","SNOMED","Disorder","S","15691321000119101","additional"
"171",1076884,"Seronegative rheumatoid arthritis of elbow joint","Condition","SNOMED","Disorder","S","299271000119109","additional"
"172",1076984,"Seronegative rheumatoid arthritis of left elbow joint","Condition","SNOMED","Disorder","S","319021000119105","additional"
"173",1076985,"Seronegative rheumatoid arthritis of right elbow joint","Condition","SNOMED","Disorder","S","319101000119102","additional"
"174",36684998,"Seropositive rheumatoid arthritis of shoulder joint","Condition","SNOMED","Disorder","S","459921000124108","additional"
"175",36685017,"Rheumatoid arthritis of left ankle","Condition","SNOMED","Disorder","S","1073681000119109","additional"
"176",36685018,"Rheumatoid arthritis of left elbow","Condition","SNOMED","Disorder","S","1073691000119107","additional"
"177",36685021,"Rheumatoid arthritis of right ankle","Condition","SNOMED","Disorder","S","1073761000119108","additional"
"178",36685022,"Rheumatoid arthritis of right elbow","Condition","SNOMED","Disorder","S","1073771000119102","additional"
"179",36686999,"Rheumatoid arthritis of bilateral temporomandibular joints","Condition","SNOMED","Disorder","S","15685921000119102","additional"
"180",36687000,"Rheumatoid arthritis of right temporomandibular joint","Condition","SNOMED","Disorder","S","15685961000119107","additional"
"181",36687001,"Rheumatoid arthritis of left temporomandibular joint","Condition","SNOMED","Disorder","S","15686001000119104","additional"
"182",36687002,"Rheumatoid arthritis of bilateral elbows","Condition","SNOMED","Disorder","S","15686321000119106","additional"
"183",36687003,"Rheumatoid arthritis of bilateral hips","Condition","SNOMED","Disorder","S","15687841000119108","additional"
"184",36687005,"Rheumatoid arthritis of bilateral ankles","Condition","SNOMED","Disorder","S","15691721000119102","additional"
"185",36687006,"Rheumatoid arthritis of bilateral wrists","Condition","SNOMED","Disorder","S","15691761000119107","additional"
"186",37207804,"Seropositive rheumatoid arthritis of left hip","Condition","SNOMED","Disorder","S","318871000119107","additional"
"187",37207805,"Seropositive rheumatoid arthritis of left knee","Condition","SNOMED","Disorder","S","318881000119105","additional"
"188",37207806,"Seropositive rheumatoid arthritis of right hip","Condition","SNOMED","Disorder","S","318941000119109","additional"
"189",37207807,"Seropositive rheumatoid arthritis of right knee","Condition","SNOMED","Disorder","S","318951000119106","additional"
"190",37207808,"Seronegative rheumatoid arthritis of left hand","Condition","SNOMED","Disorder","S","319031000119108","additional"
"191",37207810,"Seronegative rheumatoid arthritis of right hand","Condition","SNOMED","Disorder","S","319111000119104","additional"
"192",37209321,"Bilateral rheumatoid arthritis of feet","Condition","SNOMED","Disorder","S","15686281000119101","additional"
"193",37209322,"Bilateral rheumatoid arthritis of knees","Condition","SNOMED","Disorder","S","15687201000119107","additional"
"194",37209323,"Bilateral rheumatoid arthritis of hands","Condition","SNOMED","Disorder","S","15687321000119109","additional"
"195",37209328,"Seronegative rheumatoid arthritis of bilateral hands","Condition","SNOMED","Disorder","S","15691161000119108","additional"
"196",37209329,"Seropositive rheumatoid arthritis of bilateral hands","Condition","SNOMED","Disorder","S","15691801000119104","additional"
